compound_id,smiles,score
ZINC_250K_1386,C[C@@H]1CCCN(C(=O)Cn2cnc3c(nc4n3CCCCC4)c2=O)C1,0.3403118
ZINC_250K_7744,Cc1c(C(=O)N2CCN(c3cccc[nH+]3)CC2)sc2nc3n(c(=O)c12)CCC3,0.34031174
ZINC_250K_6803,Cc1cc(C)n(CC(=O)N2CCC([C@H](O)Cc3ccccc3)CC2)c(=O)n1,0.34031168
ZINC_250K_6655,CCOC(=O)N1CCC(NC(=O)[C@H](C)[NH+](C)Cc2ccccc2F)CC1,0.34031165
ZINC_250K_9311,COc1cc(CNC(=O)c2ccn(-c3ccc(F)cc3)n2)cc(Br)c1OC,0.34031153
ZINC_250K_8210,C[C@H]1CN(C(=O)C2CCN(S(=O)(=O)c3ccc(Cl)c(C(F)(F)F)c3)CC2)C[C@H](C)O1,0.34031153
ZINC_250K_8109,CS(=O)(=O)c1cccc(OCC(=O)NC[C@H]2CCCO2)c1,0.3403115
ZINC_250K_725,COc1cc([C@@H]2C(C(=O)Nc3ccc(F)cc3)=C(C)Nc3nc(C)nn32)cc(OC)c1OC,0.34031147
ZINC_250K_10236,CCOC(=O)c1ccc(NC(=O)Cn2c(C)c(Br)c(=O)c3cccc(C)c32)cc1,0.34031144
ZINC_250K_4288,COc1ccc(C(=O)N(Cc2ccco2)Cc2c(F)cccc2Cl)cc1,0.3403114
ZINC_250K_3069,CCC[C@H]1CN(C(=O)c2cccc(-c3nnc(C)o3)c2)CCO1,0.3403114
ZINC_250K_9762,CCC(=O)N(Cc1ccco1)Cc1c(-c2ccccc2)noc1N1CCC(C)CC1,0.3403113
ZINC_250K_7832,CC[C@H]1CCN(C(=O)C(=O)Nc2ccc(C(N)=O)cc2F)C1,0.34031123
ZINC_250K_4945,O=C(Cc1nc(Cc2ccc(Cl)cc2)n[nH]1)NCc1ccco1,0.34031123
ZINC_250K_2876,Cc1nc(NC(=O)c2c3c(nn2[C@H]2CCS(=O)(=O)C2)CCC3)sc1C,0.34031123
ZINC_250K_8237,Cc1ccc(Cc2nc(CCNC(=O)c3c(F)cccc3F)n[nH]2)cc1,0.3403112
ZINC_250K_584,COc1ccc(Cc2sc(NC(=O)[C@H]3COc4ccccc4O3)nc2C)cc1,0.34031117
ZINC_250K_4629,COC(=O)[C@@H](NC(=O)Cn1cnnn1)c1ccc(Cl)c(F)c1,0.34031117
ZINC_250K_5354,COc1cccc2sc(N(CC[NH+](C)C)C(=O)CN3C(=O)c4ccccc4C3=O)nc12,0.34031117
ZINC_250K_7043,CN(Cc1ccc(N2CCCCC2)cc1)CN1C(=O)C(=O)c2ccccc21,0.34031114
ZINC_250K_8685,CCC(=O)N1CSC[C@H]1C(=O)NC[C@@H](C)Cc1ccc(OC)cc1,0.34031114
ZINC_250K_8064,O=C(Nc1ccc(F)cc1F)c1ccc(N2CCCCS2(=O)=O)cc1,0.34031114
ZINC_250K_4275,C[C@H](C(=O)NCc1ccccc1)N1CCN(Cc2ccc(Cl)cc2)CC1,0.34031114
ZINC_250K_5451,CCc1c(C(=O)OCCN2CCOC2=O)cnn1-c1cccc(Cl)c1,0.34031114
ZINC_250K_1022,C[C@H]1CC(=O)N(CC(=O)Nc2cccc3ccccc23)c2ccccc2S1,0.3403111
ZINC_250K_2161,Cc1n[nH]c(C)c1NC(=O)Nc1ccccc1N1CCCC1=O,0.34031108
ZINC_250K_2308,COCCn1cc(NC(=O)CSc2nc(C)c(C)c(C)c2C#N)cn1,0.34031108
ZINC_250K_3161,CC(C)(CNC(=O)Cn1c(SC(F)F)nc2ccccc21)c1ccncc1,0.34031108
ZINC_250K_6206,C[C@@]1(c2cccc(-n3cnnn3)c2)NC(=O)N(CCCOc2ccc(F)cc2)C1=O,0.34031108
ZINC_250K_2619,C[C@@H](CCO)N(Cc1ccccc1)C(=O)c1cnc2ccc(F)cc2c1,0.34031102
ZINC_250K_4505,CCNC(=O)[C@@H](C)Sc1ncc(-c2ccccc2)n1C[C@H]1CCCO1,0.34031102
ZINC_250K_8220,O=C(CN1C(=O)S/C(=C/c2ccc(-c3cccc(C(F)(F)F)c3)o2)C1=O)N1CCOCC1,0.34031102
ZINC_250K_7883,CN(Cc1nnc(-c2ccccc2)o1)C(=O)c1cn(Cc2c(F)cccc2F)nn1,0.340311
ZINC_250K_3584,Cc1cccc(NC(=O)c2cc3ccccc3o/c2=[NH+]\c2ccc(F)c(F)c2)n1,0.340311
ZINC_250K_5599,CC[C@H](NC(=O)c1cccc(CCC(C)(C)O)c1)c1cnn(C)c1,0.34031096
ZINC_250K_4257,O=C(Nc1ccc2c(c1)COC2)c1cccc2c3c([nH]c12)CCCC3,0.34031096
ZINC_250K_5570,CCOC(=O)C1(C)CCN(C(=O)[C@@H]2C[C@H]2c2ccccc2OC)CC1,0.34031084
ZINC_250K_5784,C[C@H](NC(=O)c1ccc(C(N)=O)cn1)c1cccc(N2CCCC2)c1,0.3403108
ZINC_250K_5351,C[C@@H]1CN(CCCNC(=O)NNC(=O)Cc2ccc(F)cc2)C[C@@H](C)O1,0.34031078
ZINC_250K_2052,CCN(CC)c1ccc(CNC(=O)N2CCN(C(=O)N(C)C)CC2)cc1F,0.34031078
ZINC_250K_9945,O=C1S/C(=C\c2ccc(Cl)cc2)C(=O)N1CCN1C(=O)CS[C@H]1c1cccc([N+](=O)[O-])c1,0.34031075
ZINC_250K_1483,C=Cn1cc(C[NH+]2CC[C@@H](CNC(=O)c3ccc(C#N)cc3)C2)cn1,0.34031075
ZINC_250K_835,CC(C)[C@@H](CNC(=O)N1CCc2ccc(Cl)cc2C1)c1cccnc1,0.34031075
ZINC_250K_4028,CCOc1ncccc1NC(=O)NC[C@H](c1cccs1)N1CC[NH+](C)CC1,0.34031072
ZINC_250K_6548,O=C(NCc1ccco1)N1CCC(Oc2ccccc2C(=O)N2CCCC2)CC1,0.3403107
ZINC_250K_9201,Cc1cccc(Oc2ccc(NC(=O)c3ccc(=O)n(-c4ccc(F)cc4)n3)cc2)c1,0.3403107
ZINC_250K_10104,Cc1cccc(N2C(=O)CS[C@H]2c2ccc(NC(=O)c3ccc(F)cc3)cc2)c1,0.34031063
ZINC_250K_9209,C#CCOc1cccc(NC(=O)NCc2n[nH]c(=S)n2C(C)C)c1,0.3403106
ZINC_250K_7876,COc1ccc(C)cc1C1(C[NH2+][C@H](C)C(=O)Nc2cc(C)no2)CCOCC1,0.34031057
ZINC_250K_3059,COc1cccc(/C=C(/C(=O)OC2CCCCC2)n2nnnc2C)c1,0.34031054
ZINC_250K_1853,Cn1cc(C(=O)NCC(=O)N2CCCC2)c(-c2ccccc2)n1,0.3403105
ZINC_250K_1568,C[C@H]1CC[C@H](C(N)=O)CN1C(=O)Cn1ncc(=O)c2ccccc21,0.3403105
ZINC_250K_6366,C[C@@H]1C[C@H]1c1ccc(/C=C/C(=O)OCc2nnc(-c3ccccc3)o2)o1,0.3403104
ZINC_250K_333,C[C@@H]1C[C@@H]1C(=O)Nc1ccc(F)cc1C(=O)NC1CCC(O)CC1,0.3403104
ZINC_250K_8005,Fc1ccc(NCc2nnnn2-c2ccccc2)c(OCC2CC2)c1,0.34031036
ZINC_250K_1030,C[C@H](C#N)CNC(=O)C(=O)Nc1ccc2nc(C3CC3)oc2c1,0.34031036
ZINC_250K_3686,COc1ccc([C@H]2C3=C(CC(C)(C)CC3=O)Nc3nn(-c4ccccc4)c(O)c32)cc1,0.34031036
ZINC_250K_8528,COc1ccc2c(c1)CCc1sc(/N=C/c3cccnc3)nc1-2,0.3403103
ZINC_250K_1266,Cc1oncc1C(=O)Nc1ccc([N-]S(=O)(=O)c2ccc(F)c(C(F)(F)F)c2)cc1,0.3403103
ZINC_250K_701,Cc1cccn2c(=O)c(C(=O)N[C@H]3CCN(C(=O)C(C)C)C3)cnc12,0.34031028
ZINC_250K_3400,Cc1[nH]ccc1C(=O)NCc1ccnc(OC(C)(C)C)c1,0.34031025
ZINC_250K_9585,COc1ccc(-c2ncc(C(=O)Nc3cc(OC)ccc3F)s2)cc1,0.34031025
ZINC_250K_2008,O=C1C[C@H](C(=O)N2CCC[C@H]2c2cccs2)CN1Cc1ccco1,0.34031022
ZINC_250K_3890,C[C@H]1CC[NH+](CCC(=O)Nc2ccc(OCc3ccccc3)cc2)C[C@@H]1O,0.3403102
ZINC_250K_3114,CNC(=O)/C(C#N)=C1/S[C@H](Cc2cccc([N+](=O)[O-])c2)C(=O)N1c1ccccc1,0.34031013
ZINC_250K_3484,CCCCC(=O)Nc1cc(NC(=O)[C@H]2N=C(C)C=C2C)ccc1OC,0.34031013
ZINC_250K_1467,CC(=O)N1CCc2cc(-c3csc(NC(=O)C(C)C)n3)ccc21,0.34031007
ZINC_250K_2360,O=C(Cn1c(=O)c(=O)n(Cc2ccc(Cl)cc2)c2ccccc21)NC1CCCCC1,0.34031007
ZINC_250K_6798,COc1cc2c(cc1OC)=[NH+][C@@H](C(=O)NCCCN1CCOCC1)C=2,0.34031
ZINC_250K_3019,Cc1cc(C(=O)CSc2nnc(-c3ccccc3)n2C)c(C)n1C[C@H]1CCCO1,0.34031
ZINC_250K_848,Cc1cc(F)ccc1CCNC(=O)Cc1c[nH]c2c(C)cccc12,0.34030998
ZINC_250K_5959,Cc1ccc(-c2n[nH]c(=S)n2CCC(=O)NCC2([NH+](C)C)CCCCCC2)cc1,0.34030998
ZINC_250K_7296,O=C(C[NH2+]C1(c2ccc(Br)cc2)CCOCC1)Nc1ccccc1C(F)(F)F,0.34030995
ZINC_250K_4849,CN(Cc1ccccn1)C(=O)N[C@H]1CCC[C@H]1c1ccc(F)cc1,0.34030995
ZINC_250K_5307,COc1cccc(C(=O)N2CCN(C(=O)[C@H](C)n3nc(C)cc3C)CC2)c1,0.34030992
ZINC_250K_5198,O=C1N[C@@]2(CCOc3ccccc32)C(=O)N1Cc1ccc(F)c2cccnc12,0.34030983
ZINC_250K_8673,COCCn1ccc2ccc(C(=O)Nc3ccc(OC)nc3)cc21,0.3403098
ZINC_250K_950,CC1=C(C(=O)OCC(C)C)[C@H](c2cccc(F)c2)c2c(n(C)c(=O)n(C)c2=O)N1,0.3403098
ZINC_250K_6829,Cc1ccccc1C(=O)N[C@]1(C(F)(F)F)N=C(c2ccccc2)N(Cc2ccco2)C1=O,0.3403098
ZINC_250K_927,C[C@@H](Sc1cc(Cl)ccc1Cl)C(=O)N1CCC[C@H](CCC(N)=O)C1,0.34030974
ZINC_250K_2588,Cc1ccccc1C[NH+](C)CC(=O)Nc1cccc(S(=O)(=O)/N=C2\CCCN2)c1,0.3403097
ZINC_250K_3324,CCn1ccc(C(=O)N2CCC[C@H](c3nnc(Cn4cccn4)n3C)C2)n1,0.34030968
ZINC_250K_6971,COCCCOc1cc(C)ccc1CNC(=O)N1CCCC1(C)C,0.34030968
ZINC_250K_3515,COc1ccc(F)c(NC(=O)c2ccccc2CSc2ncn[nH]2)c1,0.34030968
ZINC_250K_4647,O=C(NCCCc1n[nH]c(=O)[nH]1)[C@H]1C[C@@H]1c1c(F)cccc1F,0.34030965
ZINC_250K_219,CCCCNC(=O)CCc1c(C)nc2c3ccccc3nn2c1C,0.34030965
ZINC_250K_2796,COc1ccc(CCNc2nc3ccccc3c3nnc(C)n23)cc1OC,0.34030965
ZINC_250K_3492,C[C@H](CNC(=O)c1ccn(C2CCCC2)n1)c1nc(-c2ccccc2)no1,0.3403096
ZINC_250K_1965,Cc1cnc(NC(=O)[C@H]2CC(c3cccc(F)c3)=NO2)s1,0.3403096
ZINC_250K_7075,O=C(c1cc([N+](=O)[O-])c[nH]c1=O)N1CCc2c([nH]c3ccccc23)C1,0.3403096
ZINC_250K_4135,CS(=O)(=O)c1ccc(F)c(S(=O)(=O)[N-]c2cccc(NC(=O)C3CC3)c2)c1,0.3403096
ZINC_250K_2583,O=C(c1cccc(F)c1)N1CCSC12CCN(S(=O)(=O)c1cccc3ccccc13)CC2,0.34030953
ZINC_250K_3881,O=C(CNC(=O)c1ccc2c(c1)OCO2)Nc1ccccc1N1CCCC1,0.34030953
ZINC_250K_1302,COc1ccc(CNC(=O)NC[C@@H](C)[NH+]2CCc3sccc3C2)cn1,0.34030947
ZINC_250K_3042,COCCn1/c(=N\C(=O)[C@H]2CCCCN2S(C)(=O)=O)sc2c(C)cc(C)cc21,0.3403094
ZINC_250K_2993,C#CCN(C(=O)Nc1ccc(Cl)cc1F)[C@H]1CCS(=O)(=O)C1,0.3403094
ZINC_250K_394,Cc1cc(CN2CCN3C(=O)NC[C@@H]3C2)cc(C)c1OC(F)F,0.3403094
ZINC_250K_8277,CCn1c(C2CCN(C(=O)c3ccc(-c4ccccc4)cc3)CC2)nn(CCOC)c1=O,0.34030935
ZINC_250K_5422,CCC(=O)N1CCC[C@@H](/C([O-])=N/c2nc(-c3ccc(C)s3)n[nH]2)C1,0.34030935
ZINC_250K_9099,COc1ccc(NC(=O)C(=O)N[C@@H]2CCC[C@@H]2CCC(C)C)cc1F,0.3403093
ZINC_250K_1430,CC1(C)CC[C@@H](CNC(=O)c2ccc3nncn3c2)c2ccccc21,0.34030926
ZINC_250K_4412,Cc1nnc(-c2ccc(C(=O)N3CC[C@H](C[NH+]4CCCCC4)C3)cc2)o1,0.34030926
ZINC_250K_9004,CCOC(=O)C1=C(C)N=C2C[C@@H](C)[C@H](C(=O)OC)C(=O)[C@@H]2[C@H]1c1ccc(C)cc1,0.34030926
ZINC_250K_6483,COC(=O)c1cc(NC(=O)CCc2nnc(-c3ccoc3C)o2)ccc1C,0.34030926
ZINC_250K_4226,Cc1cc(NC(=O)C(=O)NC[C@H]2CC[NH+](C)C2)ccc1OC(C)C,0.34030923
ZINC_250K_500,CC(C)OCCN1CCN(C(=O)Nc2ccccc2C(F)(F)F)CC1,0.34030923
ZINC_250K_7608,O=C(c1cn(Cc2ccccc2)nn1)N1CCc2ccc([N+](=O)[O-])cc2C1,0.34030914
ZINC_250K_3535,Cc1ccc(NC(=O)CC[NH2+][C@H](C)CC2CC2)c(Cl)c1,0.34030908
ZINC_250K_9554,COc1cc([C@@H]2CC(=O)N3CN(c4ccc(C)c(C)c4)CSC3=C2C#N)ccc1O,0.34030902
ZINC_250K_6713,C#CCN(C(=O)N[C@@H](C)c1ccc(F)c(F)c1)[C@H]1CCS(=O)(=O)C1,0.340309
ZINC_250K_7388,CC(C)[C@H](CC(=O)N1CCC([C@@H]2Nc3ccccc3S(=O)(=O)N2)CC1)c1ccco1,0.34030896
ZINC_250K_3611,COCCn1c(SCc2cccc(F)c2)nc2c(c1=O)SCC2,0.34030896
ZINC_250K_5347,CCC[C@@H]1CN(C(=O)Nc2ccccc2N2C[C@@H](C)O[C@@H](C)C2)CCO1,0.34030893
ZINC_250K_5562,CC[C@@H](NC(=O)Nc1ccc(C(=O)N(C)C)c(C)c1)c1ccc(C)c(F)c1,0.34030893
ZINC_250K_6452,Cc1nc(CC(=O)N[C@@H]2CCC[C@@H]2c2ccccc2C(F)(F)F)cs1,0.3403089
ZINC_250K_653,COc1ccccc1N1CC[NH+]([C@@H](C)C(=O)Nc2ccc(F)cc2)CC1,0.3403089
ZINC_250K_4128,COc1ccc(OC)c([C@@H]2C3=C(CC(C)(C)CC3=O)Nc3[nH]c(-c4ccccc4)nc(=O)c32)c1,0.3403089
ZINC_250K_2120,COC[C@H](NS(=O)(=O)c1ccc(Cl)nc1)c1ccc(F)c(F)c1,0.3403089
ZINC_250K_8344,C[C@H]1Cc2ccccc2N1CCNC(=O)C1(C#N)CCCC1,0.34030887
ZINC_250K_10030,CN(Cc1c(F)cccc1Cl)C(=O)CNC(=O)c1sc2ccccc2c1Cl,0.34030885
ZINC_250K_1665,O=C(OCc1cc([N+](=O)[O-])cc2c1OCOC2)c1cnc2ccccc2n1,0.34030882
ZINC_250K_7758,COc1ccc(/C=C/C(=O)NCc2cnn3ccccc23)cc1OC,0.34030882
ZINC_250K_29,Cc1cccn2c(=O)c(C(=O)NC[C@H]3CCO[C@@H]3C(C)C)cnc12,0.34030864
ZINC_250K_1518,CCc1nc(C)sc1CNC(=O)CCc1nc(-c2ccccc2C)no1,0.34030864
ZINC_250K_6909,Fc1cccc(Cl)c1CN(c1cc(-n2ccnc2)ncn1)C1CC1,0.3403086
ZINC_250K_60,CC[C@@H](NC(=O)[C@H](C)n1cccn1)c1ccc(C)c(F)c1,0.3403085
ZINC_250K_6466,CC[C@@H](C)Oc1cccc(C(=O)Nc2cccc(C(=O)N3CC[NH+](C)CC3)c2)c1,0.34030843
ZINC_250K_1514,Cn1cc(C(=O)Nc2ccc(CC(N)=O)cc2)c(-c2ccccc2)n1,0.34030843
ZINC_250K_5090,COc1cc2s/c(=N\C(=O)[C@H]3CCCCN3S(=O)(=O)c3cccs3)n(C)c2cc1OC,0.3403084
ZINC_250K_2432,CC1CCN(C(=O)c2ccccc2NC(=O)NCCc2cccs2)CC1,0.34030837
ZINC_250K_6104,Cc1cc(N2CCN([C@@H](C)C(=O)Nc3ccc4c(c3)OCCO4)CC2)nc(C(C)C)[nH+]1,0.34030837
ZINC_250K_423,COC(=O)c1cc(CSc2nnc(-c3cccnc3)n2-c2ccccc2F)oc1C,0.34030834
ZINC_250K_4754,C[C@@H]1CCCCN1c1ccc(NC(=S)NC(=O)c2ccco2)cc1,0.3403083
ZINC_250K_10031,CC[C@H](Oc1ccccc1C)C(=O)Nc1cccc(NC(=O)C2CC2)c1C,0.34030822
ZINC_250K_3551,COc1ccc(NC(=O)[C@H]2c3cc(OC)c(OC)cc3C(=O)N(C)[C@@H]2c2cccs2)cc1OC,0.3403082
ZINC_250K_7767,CCN(CC)C(=O)[C@@H]1CN(C(=O)c2ccccc2Cl)C[C@H]1c1cccc(OC)c1,0.3403082
ZINC_250K_9801,Cc1nc(C2CCN(C(=O)Nc3ccc(N(C)C)c(C)c3)CC2)n[nH]1,0.34030816
ZINC_250K_296,Cc1cccc(NC(=O)CN2C(=O)/C(=C3\SC(=S)N(Cc4ccco4)C3=O)c3ccccc32)c1,0.34030816
ZINC_250K_8646,CCOC(=O)c1c(NC(=O)CCc2ccc(C)o2)sc2c1CCCC2,0.34030813
ZINC_250K_1092,O=C1C[C@H](C(=O)N2CCOC[C@@H]2CCO)CN1c1cc(Cl)cc(Cl)c1,0.34030813
ZINC_250K_7245,O=C([O-])c1cc(N2CCN(c3ccc(F)cc3)CC2)ccc1NC(=O)C1CCCC1,0.34030813
ZINC_250K_5549,CCc1noc(CC)c1CNC(=O)CCc1c[nH]c2c(C)cccc12,0.34030813
ZINC_250K_10336,CCc1cc2c3c([nH]c2cc1S(=O)(=O)NC[C@@H]1[NH+]=c2ccc(C)cc2=[NH+]1)CCCC3=O,0.34030813
ZINC_250K_4666,O=C(CN1C(=O)CCc2cc(Br)ccc21)NCCN1CCc2ccccc2C1,0.34030804
ZINC_250K_2429,C[C@H]1CCCCN1S(=O)(=O)c1cccc(C(=O)N(C)c2ccc(F)cc2)c1,0.34030804
ZINC_250K_3472,Cc1cc(C(F)F)n2ncc(C(=O)Nc3ccc(Br)cc3C(F)(F)F)c2n1,0.34030804
ZINC_250K_10132,COC(=O)Nc1cccc(OCc2nnc(-c3ccc(C#N)cc3)o2)c1,0.340308
ZINC_250K_9179,Cn1ncc(C(=O)[O-])c1C(=O)NCC1CC[NH+](Cc2ccccc2)CC1,0.340308
ZINC_250K_3352,CCOc1cc(NC(=O)NC[C@@H](C)[NH+]2CCC[C@H](C)C2)ccc1OC,0.340308
ZINC_250K_6563,CC(C)(C)OC(=O)NC[C@@H]1CCCN1Cc1cc(O)ccc1[N+](=O)[O-],0.34030798
ZINC_250K_4383,O=C1CC[C@@H](C(=O)N2CSC[C@@H]2C(=O)Nc2ccc3c(c2)OCO3)N1,0.34030798
ZINC_250K_5124,C[C@H]1c2cc3c(C(C)(C)C)coc3cc2OC(=O)[C@H]1CCC(=O)NCCc1c[nH+]c[nH]1,0.3403078
ZINC_250K_4533,CC(C)(C)OC(=O)N1CCc2ncn(Cc3cc(F)c(F)c(F)c3)c(=O)c2C1,0.3403078
ZINC_250K_2087,CC[C@]1(c2ccc(F)cc2)NC(=O)N(CC(=O)NCCc2ccc(Cl)cc2)C1=O,0.34030777
ZINC_250K_10466,C[C@H]1CCC=C2C[C@H]3OC(=O)[C@@H](CN4CC[NH+](C/C=C/c5ccccc5)CC4)[C@H]3[C@H](O)[C@@]21C,0.3403077
ZINC_250K_695,Cc1ccccc1Nc1nc(N)nc(COc2ccc(F)c(Cl)c2)n1,0.34030768
ZINC_250K_684,Cc1ccc(-n2nc3c(c2NC(=O)c2ccc(Br)o2)CSC3)cc1C,0.34030765
ZINC_250K_1127,CCc1cc(=O)oc2cc(C)cc(O[C@H](C)C(=O)NCc3cccnc3)c12,0.34030762
ZINC_250K_4045,Cc1ccc(NC(=O)C(=O)NCCc2csc(-c3ccc(F)cc3)n2)cc1,0.3403076
ZINC_250K_5892,O=C(OCC(=O)N1CCCC1)c1cn(-c2ccccc2)nc1-c1ccc(F)cc1,0.34030753
ZINC_250K_4001,COc1ccc2cnn(CC(=O)Nc3cccnc3)c(=O)c2c1OC,0.34030744
ZINC_250K_24,COC(=O)Cc1csc(NC(=O)Cc2coc3cc(C)ccc23)n1,0.3403074
ZINC_250K_3606,Cc1nn(C)cc1CNC(=O)c1ccc(Cn2cc(Cl)c([N+](=O)[O-])n2)cc1,0.34030738
ZINC_250K_1673,Cc1nn(-c2ccccn2)c(C)c1N1CCN(C(=O)Cn2ccc3ccccc32)CC1,0.34030738
ZINC_250K_5203,CC(=O)Oc1ccc(/C=C(\C#N)C(=O)Nc2ccc([N+](=O)[O-])cc2Cl)cc1Br,0.34030738
ZINC_250K_4632,COc1cccc(C(=O)N2CCN(c3ccccc3C)C(=O)C2)c1,0.34030735
ZINC_250K_9069,C[C@@H](CNC(=O)c1ccc(Cl)c(-n2cnc3cccnc32)c1)c1ccccc1,0.34030727
ZINC_250K_8419,O=C(Cn1cccn1)N1CCC[C@@H](CCc2ccc(F)cc2)C1,0.34030727
ZINC_250K_2336,O=C(Nc1ccccc1)[C@H]1CCCN(c2ccc3nnc(C(F)(F)F)n3n2)C1,0.34030727
ZINC_250K_3903,N#C[C@H](c1nc2ccccc2nc1N1CCOCC1)S(=O)(=O)c1ccc(Cl)cc1,0.34030727
ZINC_250K_1454,COCCC(=O)N1CC[C@](Cc2ccccc2-c2ccccc2F)(C(=O)N(C)C)C1,0.3403072
ZINC_250K_1558,O=C(Nc1ccc(Br)cc1F)[C@H]1CCCN1C(=O)C12CC3CC(CC(C3)C1)C2,0.3403072
ZINC_250K_2691,Cc1ccc(C(=O)N(C)C)cc1NC(=O)N1CCOC[C@H]1C1CC1,0.3403072
ZINC_250K_7493,CC(C)[C@H](NC(=O)c1ccc(F)cc1)C(=O)N1CCC[C@@H](c2[nH]cc[nH+]2)C1,0.34030715
ZINC_250K_4289,Cc1noc(CCC(=O)NC[C@@H]2C[C@]23CCc2ccccc23)n1,0.34030712
ZINC_250K_1239,O=C(NC[C@@H]1CCC[NH+]2CCCC[C@H]12)c1cc2ccccc2n1Cc1ccccc1,0.3403071
ZINC_250K_9831,O=C(OCc1nnsc1Cl)c1cccc(N2CCCS2(=O)=O)c1,0.34030703
ZINC_250K_279,O=C(Nc1ccc2[nH]c(=O)[nH]c2c1)c1cc(S(=O)(=O)NC2CC2)ccc1Br,0.34030703
ZINC_250K_9320,CC(C)[C@@H](CNC(=O)Nc1cccc(-c2nnnn2C2CC2)c1)[NH+]1CCCCCC1,0.340307
ZINC_250K_7172,CCOc1cccc(C2=C[C@H](C(=O)N/N=C/c3ccc(OC)cc3)N=N2)c1,0.340307
ZINC_250K_10171,CC1(C)C[C@@H](NC[C@@H]2CCCN(c3ncccn3)C2)C[NH+]1Cc1ccccc1,0.340307
ZINC_250K_5961,Cc1noc([C@@H]2CCCN(c3cc(C)[nH+]c4ccc(F)cc34)C2)n1,0.34030697
ZINC_250K_10105,Cc1nnc2n1CCC[C@H]2NC(=O)NCc1ccccc1C[NH+](C)C,0.34030694
ZINC_250K_682,O=C(C1CCC1)N1CCC[C@H]1c1nc2cc(-c3ccccc3)ccc2o1,0.34030694
ZINC_250K_2468,Cc1csc(N2CCCN(C(=O)[C@@H]3C[C@@H]3c3ccccc3C)CC2)n1,0.34030688
ZINC_250K_10012,CC(C)n1nccc1NC(=O)[C@@H](C)Sc1nnc(CO)n1C1CC1,0.34030688
ZINC_250K_10197,COc1ccc([C@H]2CCCN2C(=O)NCCCNC(C)=O)c(OC)c1,0.34030682
ZINC_250K_377,Cc1ccccc1COc1ccc([C@@H]2C3=C(CCCC3=O)Nc3nnnn32)cc1,0.34030676
ZINC_250K_8716,CCSC1=NC(=O)[C@H]2C(=N1)NC(=O)C[C@H]2C(=O)Nc1ccc(Br)cc1C,0.34030676
ZINC_250K_6474,CCS[C@@H]1CC[C@@H](N(C)C(=O)c2cc(C)n(-c3ccc(OC)cc3)n2)C1,0.3403067
ZINC_250K_4005,C[C@@H]([NH2+]Cc1cccc(OC2CCCC2)c1)c1ccc2c(c1)NC(=O)CO2,0.3403067
ZINC_250K_4416,CCCN1CCc2cc(-c3cncn3[C@@H](C)Cc3c(C)nn(C)c3C)ccc21,0.34030664
ZINC_250K_5295,Cc1ccccc1[C@H]1C[C@@H]1C(=O)N1CCC[C@@H]1c1cccc(F)c1,0.34030664
ZINC_250K_1565,O=C(CCC(=O)N1CCC(c2ccccc2)=N1)Nc1ccccc1F,0.34030664
ZINC_250K_3345,N#Cc1ccc(OCCNC(=O)c2scnc2C2CC2)cc1,0.3403066
ZINC_250K_90,CCC[C@@H]1CN(C(=O)C(=O)Nc2ccc(C)nc2Cl)CCO1,0.34030658
ZINC_250K_3623,COc1ccc(F)c(NC(=O)c2c(C)c3ccccc3oc2=O)c1,0.3403065
ZINC_250K_3597,C#CCNC(=O)c1ccccc1NC(=O)[C@H]1SCCc2ccccc21,0.34030646
ZINC_250K_2628,COC(=O)C(C)(C)[C@H]1CCCN(S(=O)(=O)c2ccc(F)c(F)c2)C1,0.34030646
ZINC_250K_5626,COCCCN(C)C(=O)NCC1(c2cccc(Cl)c2)CCOCC1,0.3403064
ZINC_250K_3662,Cc1nc(C)c(CCC(=O)N[C@@H]2C[C@@H]2c2cccc(Cl)c2)c(=O)[nH]1,0.3403064
ZINC_250K_922,O=C(Nc1cccc(N2CCCNC2=O)c1)C(=O)N1CCc2cc(F)ccc2C1,0.34030637
ZINC_250K_504,COCCNC(=O)[C@H]1CCCN1S(=O)(=O)c1ccc(Br)cc1,0.34030637
ZINC_250K_2282,CSc1ccc([C@@H]2[C@@H]3[NH+]=c4ccccc4=C3CCN2C(=O)CCCN2CCCC2=O)cc1,0.34030625
ZINC_250K_8847,COc1ccc([C@@H](C)N(C)C(=O)c2nc(C)n(-c3ccc(F)cc3)n2)cc1,0.34030625
ZINC_250K_9186,Cc1onc(-c2ccccc2)c1C(=O)N1CCC[C@@H]1c1ccc(C(N)=O)s1,0.3403061
ZINC_250K_5827,CN(C1CCCCC1)S(=O)(=O)c1ccc(C(=O)Nc2ccc3c(c2)n(C)c(=O)n3C)cc1,0.3403061
ZINC_250K_9142,CC(=O)Nc1ccc(F)c(NC(=O)NC[C@@H](C)Cn2cccn2)c1,0.34030607
ZINC_250K_7820,C[C@@H](C(=O)Nc1cc2ccccc2oc1=O)n1nc(-c2ccccc2)ccc1=O,0.34030604
ZINC_250K_8097,Cc1nc(N(C)C[C@H]2CCC[NH+](C)C2)nc2cc(S(C)(=O)=O)ccc12,0.34030604
ZINC_250K_8208,O=C(Nc1cccc(Cl)c1)[C@H]1CC(=O)N(c2ccc(Br)cc2)C1,0.340306
ZINC_250K_2201,N#Cc1ccc(OC2CCC(NC(=O)[C@@H]3CCOc4ccccc43)CC2)nc1,0.34030592
