row_idx,smiles,is_valid,is_empty,is_multifragment,looks_like_salt,missing_stereo,aromatic_inconsistency,file,dataset
2452,CC(C)OCC1=NC2=C(C=C(CN3CC[C@H](OC4=CC5=C(C=C4)C(=O)N(C4CCC(=O)NC4=O)C5)C3)C=C2)C=C1,True,False,False,False,False,False,mgtbind_compounds.csv,mgtbind
2453,O=C1CC[C@H](N2CC3=C(C=CC(O[C@H]4CCN(CC5=CC=C6N=C(N7CCCC7=O)C=CC6=C5)C4)=C3)C2=O)C(=O)N1,True,False,False,False,False,False,mgtbind_compounds.csv,mgtbind
2454,O=C1CCC(N2CC3=C(C=CC(O[C@H]4CCN(CC5=CC6=C(C=C5)N=C(CO[C@H]5CCOC5)C=C6)C4)=C3)C2=O)C(=O)N1,True,False,False,False,False,False,mgtbind_compounds.csv,mgtbind
2455,O=C1CCC(N2CC3=C(C=CC(O[C@H]4CCN(CC5=CC6=C(C=C5)N=C(CO[C@@H]5CCOC5)C=C6)C4)=C3)C2=O)C(=O)N1,True,False,False,False,False,False,mgtbind_compounds.csv,mgtbind
2456,O=C1CC[C@H](N2CC3=CC(O[C@H]4CCN(CC5=CC=C6N=C(N7CCOCC7)C=CC6=C5)C4)=CC=C3C2=O)C(=O)N1,True,False,False,False,False,False,mgtbind_compounds.csv,mgtbind
2457,O=C1CCC(N2CC3=CC(O[C@H]4CCN(CC5=CC=C6N=C(N7C=CC=CC7=O)C=CC6=C5)C4)=CC=C3C2=O)C(=O)N1,True,False,False,False,False,False,mgtbind_compounds.csv,mgtbind
2458,CC1(C)CN(C2=NC3=CC=C(CN4CC[C@H](OC5=CC=C6C(=O)N(C7CCC(=O)NC7=O)CC6=C5)C4)C=C3C=C2)CCO1,True,False,False,False,False,False,mgtbind_compounds.csv,mgtbind
2459,CC1(C)CN(C2=NC=C3C=C(CN4CC[C@H](OC5=CC6=C(C=C5)C(=O)N(C5CCC(=O)NC5=O)C6)C4)C=CC3=N2)CCO1,True,False,False,False,False,False,mgtbind_compounds.csv,mgtbind
2460,[H][C@@]12CN(C3=NC=C4C=C(CN5CC[C@H](OC6=CC7=C(C=C6)C(=O)N(C6CCC(=O)NC6=O)C7)C5)C=CC4=N3)[C@@]([H])(CO1)C2,True,False,False,False,False,False,mgtbind_compounds.csv,mgtbind
2461,[H][C@]12CC[C@]([H])(CN(C3=NC=C4C=C(CN5CC[C@H](OC6=CC=C7C(=O)N(C8CCC(=O)NC8=O)CC7=C6)C5)C=CC4=N3)C1)O2,True,False,False,False,False,False,mgtbind_compounds.csv,mgtbind
2462,[H][C@]12CC[C@]([H])(COC1)N2C1=NC=C2C=C(CN3CC[C@H](OC4=CC=C5C(=O)N(C6CCC(=O)NC6=O)CC5=C4)C3)C=CC2=N1,True,False,False,False,False,False,mgtbind_compounds.csv,mgtbind
2463,O=C1CCC(N2CC3=C(C=CC(O[C@H]4CCN(CC5=CC=C6N=C(N7CCCC78CCOCC8)C=CC6=C5)C4)=C3)C2=O)C(=O)N1,True,False,False,False,False,False,mgtbind_compounds.csv,mgtbind
2464,CC(C)(O)C1=NC2=CC=C(CN3CC[C@H](OC4=CC5=C(C=C4)C(=O)N([C@H]4CCC(=O)NC4=O)C5)C3)C=C2C=C1,True,False,False,False,False,False,mgtbind_compounds.csv,mgtbind
2465,O=C1CC[C@H](N2CC3=CC(O[C@H]4CCN(CC5=CC6=CC=C(C7CCOCC7)C=C6C=N5)C4)=CC=C3C2=O)C(=O)N1,True,False,False,False,False,False,mgtbind_compounds.csv,mgtbind
2466,O=C1CCC(N2CC3=CC(O[C@H]4CCN(CC5=CC=C6N=C(N7CCC(F)(F)CC7)C=CC6=C5)C4)=CC=C3C2=O)C(=O)N1,True,False,False,False,False,False,mgtbind_compounds.csv,mgtbind
2467,O=C1CCC(N2CC3=C(C=CC(O[C@H]4CCN(CC5=CC=C6N=C(N7CCCC(F)(F)C7)C=CC6=C5)C4)=C3)C2=O)C(=O)N1,True,False,False,False,False,False,mgtbind_compounds.csv,mgtbind
2468,O=C1CCC(N2CC3=C(C=CC(O[C@H]4CCN(CC5=CC=C6N=C(OC7=NC=CC=C7)C=CC6=C5)C4)=C3)C2=O)C(=O)N1,True,False,False,False,False,False,mgtbind_compounds.csv,mgtbind
2469,O=C1CCC(N2CC3=CC(O[C@H]4CCN(CC5=CC=C6N=C(N7CC8(COC8)C7)C=CC6=C5)C4)=CC=C3C2=O)C(=O)N1,True,False,False,False,False,False,mgtbind_compounds.csv,mgtbind
2470,O=C1CCC(N2CC3=CC(O[C@H]4CCN(CC5=CC=C6N=C(N7CC8(COC8)C7)N=CC6=C5)C4)=CC=C3C2=O)C(=O)N1,True,False,False,False,False,False,mgtbind_compounds.csv,mgtbind
2471,O=C1CCC(N2CC3=C(C=CC(O[C@H]4CCN(CC5=CC=C6N=C(N7CC8(CCOCC8)C7)C=CC6=C5)C4)=C3)C2=O)C(=O)N1,True,False,False,False,False,False,mgtbind_compounds.csv,mgtbind
2472,O=C1CCC(N2CC3=C(C=CC(O[C@H]4CCN(CC5=CC6=CN=C(N7CC8(CCOCC8)C7)N=C6C=C5)C4)=C3)C2=O)C(=O)N1,True,False,False,False,False,False,mgtbind_compounds.csv,mgtbind
2473,[H][C@]12CN(C3=NC=C4C=C(CN5CC[C@H](OC6=CC7=C(C=C6)C(=O)N(C6CCC(=O)NC6=O)C7)C5)C=CC4=N3)C[C@]([H])(C1)O2,True,False,False,False,False,False,mgtbind_compounds.csv,mgtbind
2474,[H][C@]12CN(C3=NC=C4C=C(CN5CC[C@H](OC6=CC7=C(C=C6)C(=O)N(C6CCC(=O)NC6=O)C7)C5)C=CC4=N3)[C@]([H])(CO1)C2,True,False,False,False,False,False,mgtbind_compounds.csv,mgtbind
2475,O=C1CCC(N2CC3=CC(O[C@H]4CCN(CC5=CC=C6N=C(N7CCCC78CCOCC8)N=CC6=C5)C4)=CC=C3C2=O)C(=O)N1,True,False,False,False,False,False,mgtbind_compounds.csv,mgtbind
2476,O=C1CCC(N2CC3=C(C=CC(O[C@H]4CCN(CC5=CC6=CN=C(N7CCC78CCOCC8)N=C6C=C5)C4)=C3)C2=O)C(=O)N1,True,False,False,False,False,False,mgtbind_compounds.csv,mgtbind
2477,[H][C@@]12COC[C@]1([H])CN(C1=NC3=CC=C(CN4CC[C@H](OC5=CC6=C(C=C5)C(=O)N(C5CCC(=O)NC5=O)C6)C4)C=C3C=C1)C2,True,False,False,False,False,False,mgtbind_compounds.csv,mgtbind
2478,[H][C@@]12COC[C@]1([H])CN(C1=NC=C3C=C(CN4CC[C@H](OC5=CC=C6C(=O)N(C7CCC(=O)NC7=O)CC6=C5)C4)C=CC3=N1)C2,True,False,False,False,False,False,mgtbind_compounds.csv,mgtbind
2479,O=C1CC[C@H](N2CC3=CC(O[C@H]4CCN(CC5=CC=C6N=C([C@H]7CCOC7)C=CC6=C5)C4)=CC=C3C2=O)C(=O)N1,True,False,False,False,False,False,mgtbind_compounds.csv,mgtbind
2480,"CO[C@H]1C[C@@H](C2=NC3=CC=C(C=C3C=C2)CN2CC[C@H](OC3=[C@H]C4=C(C(=O)N(C4)C4CCC(=O)NC4=O)C=[C@@H]3)C2)C1 |&1:2,4,19,22,38,r|",True,False,False,False,False,False,mgtbind_compounds.csv,mgtbind
2481,"CO[C@H]1C[C@H](C2=NC3=CC=C(C=C3C=C2)CN2CC[C@H](OC3=[C@H]C4=C(C(=O)N(C4)C4CCC(=O)NC4=O)C=[C@@H]3)C2)C1 |&1:2,4,19,22,38,r|",True,False,False,False,False,False,mgtbind_compounds.csv,mgtbind
2482,[H][C@]12COC[C@@]([H])(C1)N2C1=NC=C2C=C(CN3CC[C@H](OC4=CC=C5C(=O)N(C6CCC(=O)NC6=O)CC5=C4)C3)C=CC2=N1,True,False,False,False,False,False,mgtbind_compounds.csv,mgtbind
2483,O=C1CCC(N2CC3=C(C=CC(O[C@H]4CCN(CC5=CC6=C(C=C5)N=C(COC5COC5)C=C6)C4)=C3)C2=O)C(=O)N1,True,False,False,False,False,False,mgtbind_compounds.csv,mgtbind
2484,O=C1CC[C@H](N2CC3=C(C=CC(O[C@H]4CCN(CC5=CC=C6N=C([C@H]7CCOC7)N=CC6=C5)C4)=C3)C2=O)C(=O)N1,True,False,False,False,False,False,mgtbind_compounds.csv,mgtbind
2485,O=C1CC[C@H](N2CC3=C(C=CC(O[C@H]4CCN(CC5=CC=C6N=C([C@@H]7CCOC7)C=CC6=C5)C4)=C3)C2=O)C(=O)N1,True,False,False,False,False,False,mgtbind_compounds.csv,mgtbind
2486,O=C1CCC(N2CC3=CC(O[C@H]4CCN(CC5=CC=C6N=C(N7CCC78COC8)C=CC6=C5)C4)=CC=C3C2=O)C(=O)N1,True,False,False,False,False,False,mgtbind_compounds.csv,mgtbind
2487,O=C1CCC(N2CC3=CC(O[C@H]4CCN(CC5=CC=C6N=C(N7CCC[C@]78CCOC8)C=CC6=C5)C4)=CC=C3C2=O)C(=O)N1,True,False,False,False,False,False,mgtbind_compounds.csv,mgtbind
2488,O=C1CCC(N2CC3=C(C=CC(O[C@H]4CCN(CC5=CC6=CN=C(N7CCC78COC8)N=C6C=C5)C4)=C3)C2=O)C(=O)N1,True,False,False,False,False,False,mgtbind_compounds.csv,mgtbind
2489,[H][C@]12CCO[C@@]1([H])CN(C1=NC3=CC=C(CN4CC[C@H](OC5=CC6=C(C=C5)C(=O)N(C5CCC(=O)NC5=O)C6)C4)C=C3C=C1)C2,True,False,False,False,False,False,mgtbind_compounds.csv,mgtbind
2490,O=C1CC[C@H](N2CC3=C(C=CC(O[C@H]4CCN(CC5=CC6=CN=C(N7CCOCC7)N=C6C=C5)C4)=C3)C2=O)C(=O)N1,True,False,False,False,False,False,mgtbind_compounds.csv,mgtbind
2491,O=C1CC[C@H](N2CC3=CC(O[C@H]4CCN(CC5=CC=C6N=C([C@@H]7CCOC7)N=CC6=C5)C4)=CC=C3C2=O)C(=O)N1,True,False,False,False,False,False,mgtbind_compounds.csv,mgtbind
2492,O=C1CCC(N2CC3=CC(O[C@H]4CCN(CC5=CC=C6N=C(N7CCC78CCOCC8)C=CC6=C5)C4)=CC=C3C2=O)C(=O)N1,True,False,False,False,False,False,mgtbind_compounds.csv,mgtbind
2493,[H][C@]12CCO[C@@]1([H])CN(C1=NC=C3C=C(CN4CC[C@H](OC5=CC6=C(C=C5)C(=O)N(C5CCC(=O)NC5=O)C6)C4)C=CC3=N1)C2,True,False,False,False,False,False,mgtbind_compounds.csv,mgtbind
2494,O=C1CCC(N2CC3=CC(O[C@H]4CCN(CC5=CC=C6N=C(N7CCC[C@@]78CCOC8)C=CC6=C5)C4)=CC=C3C2=O)C(=O)N1,True,False,False,False,False,False,mgtbind_compounds.csv,mgtbind
2495,O=C1CCC(N2CC3=CC(O[C@H]4CCN(CC5=CC=C6N=C(N7CCC[C@]78CCOC8)N=CC6=C5)C4)=CC=C3C2=O)C(=O)N1,True,False,False,False,False,False,mgtbind_compounds.csv,mgtbind
2496,O=C1CCC(N2CC3=CC(O[C@H]4CCN(CC5=CC=C6N=C(N7CCC[C@@]78CCOC8)N=CC6=C5)C4)=CC=C3C2=O)C(=O)N1,True,False,False,False,False,False,mgtbind_compounds.csv,mgtbind
2497,C[C@@H]1CN(CC2=CC=C3N=C(C4CCOCC4)C=CC3=C2)C[C@H]1OC1=CC2=C(C=C1)C(=O)N(C1CCC(=O)NC1=O)C2,True,False,False,False,False,False,mgtbind_compounds.csv,mgtbind
2498,O=C1CC[C@H](N2CC3=C(C=CC(O[C@H]4CCN(CC5=CC6=CN=C(C7CCOCC7)N=C6C=C5)C4)=C3)C2=O)C(=O)N1,True,False,False,False,False,False,mgtbind_compounds.csv,mgtbind
2499,O=C1CCC(N2CC3=CC(O[C@H]4CCN(CC5=CC=C6N=C(N7CC[C@@]78CCOC8)C=CC6=C5)C4)=CC=C3C2=O)C(=O)N1,True,False,False,False,False,False,mgtbind_compounds.csv,mgtbind
2500,O=C1CCC(N2CC3=CC(O[C@H]4CCN(CC5=CC=C6N=C(N7CC[C@]78CCOC8)C=CC6=C5)C4)=CC=C3C2=O)C(=O)N1,True,False,False,False,False,False,mgtbind_compounds.csv,mgtbind
2501,O=C1CCC(N2CC3=CC(O[C@@H]4CN(CC5=CC=C6N=C(C7CCOCC7)C=CC6=C5)C[C@@H]4F)=CC=C3C2=O)C(=O)N1,True,False,False,False,False,False,mgtbind_compounds.csv,mgtbind
2502,O=C1CCC(N2CC3=CC(O[C@@H]4CN(CC5=CC=C6N=C(C7CCOCC7)C=CC6=C5)CC4(F)F)=CC=C3C2=O)C(=O)N1,True,False,False,False,False,False,mgtbind_compounds.csv,mgtbind
2503,O=C1CCC(N2CC3=CC(O[C@H]4CCN(CC5=CC=C6N=C(N7CC[C@@]78CCOC8)N=CC6=C5)C4)=CC=C3C2=O)C(=O)N1,True,False,False,False,False,False,mgtbind_compounds.csv,mgtbind
2504,O=C1CCC(N2CC3=CC(O[C@H]4CCN(CC5=CC=C6N=C(N7CC[C@]78CCOC8)N=CC6=C5)C4)=CC=C3C2=O)C(=O)N1,True,False,False,False,False,False,mgtbind_compounds.csv,mgtbind
2505,C[C@@H]1CC(C2=NC3=CC=C(CN4CC[C@H](OC5=CC6=C(C=C5)C(=O)N(C5CCC(=O)NC5=O)C6)C4)C=C3C=C2)C[C@H](C)O1,True,False,False,False,False,False,mgtbind_compounds.csv,mgtbind
2506,CO[C@@H]1CN(CC2=CC=C3N=C(C4CCOCC4)C=CC3=C2)C[C@H]1OC1=CC2=C(C=C1)C(=O)N(C1CCC(=O)NC1=O)C2,True,False,False,False,False,False,mgtbind_compounds.csv,mgtbind
2507,O=C1CC[C@H](N2CC3=C(C=CC(O[C@H]4CCN(CC5=CC(F)=C6N=C(C7CCOCC7)C=CC6=C5)C4)=C3)C2=O)C(=O)N1,True,False,False,False,False,False,mgtbind_compounds.csv,mgtbind
2508,O=C1CC[C@H](N2CC3=C(C=CC(O[C@H]4CCN(CC5=CC=C6N=C(C7CCOCC7)C=CC6=C5F)C4)=C3)C2=O)C(=O)N1,True,False,False,False,False,False,mgtbind_compounds.csv,mgtbind
2509,COCC1CCC(C2=CC=C3C=C(CN4CC[C@H](OC5=CC=C6C(=O)N(C7CCC(=O)NC7=O)CC6=C5)C4)C=CC3=N2)CC1,True,False,False,False,False,False,mgtbind_compounds.csv,mgtbind
2510,N#CC1=NC2=CC=C(CN3C[C@H](F)[C@H](OC4=CC5=C(C=C4)C(=O)N(C4CCC(=O)NC4=O)C5)C3)C=C2C=C1,True,False,False,False,False,False,mgtbind_compounds.csv,mgtbind
2511,N#CC1=NC2=CC=C(CN3C[C@@H](OC4=CC5=C(C=C4)C(=O)N(C4CCC(=O)NC4=O)C5)C(F)(F)C3)C=C2C=C1,True,False,False,False,False,False,mgtbind_compounds.csv,mgtbind
2512,O=C1CCC(N2CC3=CC(O[C@@H]4CN(CC5=CC=C6N=C(C7CCOCC7)C=CC6=C5)C[C@H]4F)=CC=C3C2=O)C(=O)N1,True,False,False,False,False,False,mgtbind_compounds.csv,mgtbind
2513,C[C@@H]1CC(C2=CC=C3C=C(CN4CC[C@H](OC5=CC=C6C(=O)N(C7CCC(=O)NC7=O)CC6=C5)C4)C=CC3=N2)CCO1,True,False,False,False,False,False,mgtbind_compounds.csv,mgtbind
2514,C[C@H]1CC(C2=CC=C3C=C(CN4CC[C@H](OC5=CC=C6C(=O)N(C7CCC(=O)NC7=O)CC6=C5)C4)C=CC3=N2)CCO1,True,False,False,False,False,False,mgtbind_compounds.csv,mgtbind
2515,C[C@@H]1CN(CC2=CC=C3N=C([C@H]4CCOC(C)(C)C4)C=CC3=C2)C[C@H]1OC1=CC2=C(C=C1)C(=O)N(C1CCC(=O)NC1=O)C2,True,False,False,False,False,False,mgtbind_compounds.csv,mgtbind
2516,C[C@@H]1CN(CC2=CC=C3N=C([C@@H]4CCOC(C)(C)C4)C=CC3=C2)C[C@H]1OC1=CC2=C(C=C1)C(=O)N(C1CCC(=O)NC1=O)C2,True,False,False,False,False,False,mgtbind_compounds.csv,mgtbind
2517,"C1CC(N2CC3=C(C=CC(=C3)O[C@@H]3CN(CC4=[C@H]C=[C@]5C(C=CC([C@@H]6CCOC6)=N5)=[C@H]4)C[C@H]3F)C2=O)C(=O)NC1=O |&1:12,17,19,24,30,32,a:23,r|",True,False,False,False,False,False,mgtbind_compounds.csv,mgtbind
2518,N#CC1=CC=C2C=C(CN3CC[C@H](OC4=CC=C5C(=O)N([C@H]6CCC(=O)NC6=O)CC5=C4)C3)C=C(F)C2=N1,True,False,False,False,False,False,mgtbind_compounds.csv,mgtbind
2519,N#CC1=NC2=CC=C(CN3C[C@@H](F)[C@H](OC4=CC5=C(C=C4)C(=O)N(C4CCC(=O)NC4=O)C5)C3)C=C2C=C1,True,False,False,False,False,False,mgtbind_compounds.csv,mgtbind
2520,C[C@@H]1CC(C2=NC3=CC=C(CN4CC[C@H](OC5=CC6=C(C=C5)C(=O)N(C5CCC(=O)NC5=O)C6)C4)C=C3C=C2)C[C@@H](C)O1,True,False,False,False,False,False,mgtbind_compounds.csv,mgtbind
2521,C[C@@H]1CN(CC2=CC(F)=C3N=C(C4CCOCC4)C=CC3=C2)C[C@H]1OC1=CC2=C(C=C1)C(=O)N(C1CCC(=O)NC1=O)C2,True,False,False,False,False,False,mgtbind_compounds.csv,mgtbind
2522,N#CC1=NC2=CC=C(CN3CC[C@H](OC4=CC5=C(C=C4)C(=O)N([C@H]4CCC(=O)NC4=O)C5)C3)C=C2C=C1,True,False,False,False,False,False,mgtbind_compounds.csv,mgtbind
2523,O=C1CCC(N2CC3=CC(O[C@@H]4CN(CC5=CC=C6N=C([C@H]7CCOC7)C=CC6=C5)C[C@@H]4F)=CC=C3C2=O)C(=O)N1,True,False,False,False,False,False,mgtbind_compounds.csv,mgtbind
2524,O=C1CCC(N2CC3=C(C=CC(O[C@@H]4CN(CC5=CC=C6N=C([C@H]7CCOC7)C=CC6=C5)C[C@H]4F)=C3)C2=O)C(=O)N1,True,False,False,False,False,False,mgtbind_compounds.csv,mgtbind
2525,O=C1CCC(N2CC3=C(C=CC(O[C@@H]4CN(CC5=CC=C6N=C([C@H]7CCOC7)C=CC6=C5)CC4(F)F)=C3)C2=O)C(=O)N1,True,False,False,False,False,False,mgtbind_compounds.csv,mgtbind
2526,COC[C@@H]1CCCC[C@H]1C1=NC2=CC=C(CN3CC[C@H](OC4=CC5=C(C=C4)C(=O)N(C4CCC(=O)NC4=O)C5)C3)C=C2C=C1,True,False,False,False,False,False,mgtbind_compounds.csv,mgtbind
2527,O=C1CCC(N2CC3=C(C=C(F)C(O[C@H]4CCN(CC5=CC=C6N=C(C7CCOCC7)C=CC6=C5)C4)=C3)C2=O)C(=O)N1,True,False,False,False,False,False,mgtbind_compounds.csv,mgtbind
2528,C[C@@H]1CN(CC2=CC=C3N=C([C@@H]4CCOC4)C=CC3=C2)C[C@H]1OC1=CC=C2C(=O)N(C3CCC(=O)NC3=O)CC2=C1,True,False,False,False,False,False,mgtbind_compounds.csv,mgtbind
2529,C[C@@H]1CN(CC2=CC=C3N=C([C@H]4CCOC4)C=CC3=C2)C[C@H]1OC1=CC=C2C(=O)N(C3CCC(=O)NC3=O)CC2=C1,True,False,False,False,False,False,mgtbind_compounds.csv,mgtbind
2530,O=C1CCC(N2CC3=C(C=CC(O[C@@H]4CN(CC5=CC=C6N=C([C@@H]7CCOC7)C=CC6=C5)C[C@@H]4F)=C3)C2=O)C(=O)N1,True,False,False,False,False,False,mgtbind_compounds.csv,mgtbind
2531,CO[C@@H]1CCCC[C@H]1C1=CC=C2C=C(CN3CC[C@H](OC4=CC=C5C(=O)N(C6CCC(=O)NC6=O)CC5=C4)C3)C=CC2=N1,True,False,False,False,False,False,mgtbind_compounds.csv,mgtbind
2532,CO[C@H]1CCCC[C@@H]1C1=CC=C2C=C(CN3CC[C@H](OC4=CC=C5C(=O)N(C6CCC(=O)NC6=O)CC5=C4)C3)C=CC2=N1,True,False,False,False,False,False,mgtbind_compounds.csv,mgtbind
2533,COC[C@H]1CCCC[C@@H]1C1=NC2=CC=C(CN3CC[C@H](OC4=CC5=C(C=C4)C(=O)N(C4CCC(=O)NC4=O)C5)C3)C=C2C=C1,True,False,False,False,False,False,mgtbind_compounds.csv,mgtbind
2534,O=C1CCC(N2CC3=C(C=CC(O[C@@H]4CN(CC5=CC=C6N=C([C@@H]7CCOC7)C=CC6=C5)CC4(F)F)=C3)C2=O)C(=O)N1,True,False,False,False,False,False,mgtbind_compounds.csv,mgtbind
2535,O=C1CCC(N2CC3=C(C=CC(O[C@H]4CCN(CC5=CC=C6N=C(C7CCOCC7)C=CC6=C5)C4=O)=C3)C2=O)C(=O)N1,True,False,False,False,False,False,mgtbind_compounds.csv,mgtbind
2536,"COC[C@@H]1CCC[C@H](C2=NC3=CC=C(C=C3C=C2)CN2CC[C@H](OC3=[C@H]C4=C(C(=O)N(C4)C4CCC(=O)NC4=O)C=[C@@H]3)C2)C1 |&1:3,7,22,25,41,r|",True,False,False,False,False,False,mgtbind_compounds.csv,mgtbind
2537,"COC[C@H]1CCC[C@H](C2=NC3=CC=C(C=C3C=C2)CN2CC[C@H](OC3=[C@H]C4=C(C(=O)N(C4)C4CCC(=O)NC4=O)C=[C@@H]3)C2)C1 |&1:3,7,22,25,41,r|",True,False,False,False,False,False,mgtbind_compounds.csv,mgtbind
2538,C[C@@H]1CN(CC2=CC(F)=C3N=C([C@H]4CCOC4)C=CC3=C2)C[C@H]1OC1=CC=C2C(=O)N(C3CCC(=O)NC3=O)CC2=C1,True,False,False,False,False,False,mgtbind_compounds.csv,mgtbind
2539,O=C1CC[C@H](N2CC3=CC(O[C@H]4CCN(CC5=CC=C6N=C(N7CCOCC7)N=CC6=C5F)C4)=CC=C3C2=O)C(=O)N1,True,False,False,False,False,False,mgtbind_compounds.csv,mgtbind
2540,O=C1CC[C@H](N2CC3=C(C=CC(O[C@H]4CCN(CC5=C(F)C=C6N=C(C7CCOCC7)C=CC6=C5)C4)=C3)C2=O)C(=O)N1,True,False,False,False,False,False,mgtbind_compounds.csv,mgtbind
2541,O=C1CC[C@H](N2CC3=C(C=CC(O[C@H]4CCN(CC5=CC(Cl)=C6N=C(C7CCOCC7)C=CC6=C5)C4)=C3)C2=O)C(=O)N1,True,False,False,False,False,False,mgtbind_compounds.csv,mgtbind
2542,"COC[C@@H]1CCC[C@@H](C2=NC3=CC=C(C=C3C=C2)CN2CC[C@H](OC3=[C@H]C4=C(C(=O)N(C4)C4CCC(=O)NC4=O)C=[C@@H]3)C2)C1 |&1:3,7,22,25,41,r|",True,False,False,False,False,False,mgtbind_compounds.csv,mgtbind
2543,COC[C@H]1CCC[C@@H](C2=CC=C3C=C(CN4CC[C@H](OC5=CC=C6C(=O)N(C7CCC(=O)NC7=O)CC6=C5)C4)C=CC3=N2)C1,True,False,False,False,False,False,mgtbind_compounds.csv,mgtbind
2544,O=C1CCC(N2CC3=CC(O[C@@H]4CN(CC5=CC=C6N=C(C7CCOCC7)C=CC6=C5)C[C@H]4C(F)(F)F)=CC=C3C2=O)C(=O)N1,True,False,False,False,False,False,mgtbind_compounds.csv,mgtbind
2545,COC[C@@H]1CN(CC2=CC=C3N=C(C4CCOCC4)C=CC3=C2)C[C@H]1OC1=CC2=C(C=C1)C(=O)N(C1CCC(=O)NC1=O)C2,True,False,False,False,False,False,mgtbind_compounds.csv,mgtbind
2546,O=C1CCC(N2CC3=C(C=CC(O[C@@H]4CN(CC5=CC=C6N=C([C@H]7CCOC7)C=CC6=C5)C[C@H]4C(F)(F)F)=C3)C2=O)C(=O)N1,True,False,False,False,False,False,mgtbind_compounds.csv,mgtbind
2547,O=C1CC[C@H](N2CC3=CC(O[C@H]4CCN(CC5=CC(F)=C6N=C(N7CCOCC7)N=CC6=C5)C4)=CC=C3C2=O)C(=O)N1,True,False,False,False,False,False,mgtbind_compounds.csv,mgtbind
2548,O=C1CC[C@H](N2CC3=CC(O[C@H]4CCN(CC5=CC=C6N=C(C7CCOCC7)C=CC6=C5Cl)C4)=CC=C3C2=O)C(=O)N1,True,False,False,False,False,False,mgtbind_compounds.csv,mgtbind
2549,O=C1CC[C@H](N2CC3=C(C=CC(O[C@H]4CCN(CC5=C(Cl)C6=CN=C(N7CCOCC7)N=C6C=C5)C4)=C3)C2=O)C(=O)N1,True,False,False,False,False,False,mgtbind_compounds.csv,mgtbind
2550,C[C@H]1C2=C(C=CC(O[C@H]3CCN(CC4=CC5=CN=C(N6CCOCC6)N=C5C=C4)C3)=C2)C(=O)N1[C@H]1CCC(=O)NC1=O,True,False,False,False,False,False,mgtbind_compounds.csv,mgtbind
2551,C[C@@H]1C2=CC(O[C@H]3CCN(CC4=CC=C5N=C(N6CCOCC6)N=CC5=C4)C3)=CC=C2C(=O)N1[C@H]1CCC(=O)NC1=O,True,False,False,False,False,False,mgtbind_compounds.csv,mgtbind
2552,COC[C@H]1CCC[C@H]1C1=CC=C2C=C(CN3CC[C@H](OC4=CC=C5C(=O)N(C6CCC(=O)NC6=O)CC5=C4)C3)C=CC2=N1,True,False,False,False,False,False,mgtbind_compounds.csv,mgtbind
2553,COC[C@@H]1CCC[C@H]1C1=NC2=CC=C(CN3CC[C@H](OC4=CC5=C(C=C4)C(=O)N(C4CCC(=O)NC4=O)C5)C3)C=C2C=C1,True,False,False,False,False,False,mgtbind_compounds.csv,mgtbind
2554,O=C1CC[C@H](N2CC3=C(C=CC(O[C@H]4CCN(CC5=CC=C6N=C(C7CCOCC7)N=CC6=C5F)C4)=C3)C2=O)C(=O)N1,True,False,False,False,False,False,mgtbind_compounds.csv,mgtbind
2555,CN(C)C1CCN(C2=NC3=CC=C(CN4CC[C@H](OC5=CC6=C(C=C5)C(=O)N(C5CCC(=O)NC5=O)C6)C4)C=C3C=C2)CC1,True,False,False,False,False,False,mgtbind_compounds.csv,mgtbind
2556,COC[C@H]1CCC[C@@H]1C1=CC=C2C=C(CN3CC[C@H](OC4=CC=C5C(=O)N(C6CCC(=O)NC6=O)CC5=C4)C3)C=CC2=N1,True,False,False,False,False,False,mgtbind_compounds.csv,mgtbind
2557,COC[C@@H]1CCC[C@@H]1C1=CC=C2C=C(CN3CC[C@H](OC4=CC=C5C(=O)N(C6CCC(=O)NC6=O)CC5=C4)C3)C=CC2=N1,True,False,False,False,False,False,mgtbind_compounds.csv,mgtbind
2558,O=C1CC[C@@H](N2CC3=C(C=CC(O[C@H]4CCN(CC5=CC6=CN=C(N7CCOCC7)N=C6C=C5)C4)=C3)C2=O)C(=O)N1,True,False,False,False,False,False,mgtbind_compounds.csv,mgtbind
2559,"CNC1CCN(C2=NC3=CC=C(C=C3C=C2)CN2CC[C@H](O[C@@]3=CC4CN(C5CCC(=O)NC5=O)C(=O)C=4C=[C@@H]3)C2)CC1 |&1:20,22,39,r|",True,False,False,False,False,False,mgtbind_compounds.csv,mgtbind
2560,O=C1CC[C@H](N2CC3=C(C=CC(O[C@H]4CCN(CC5=CC6=CN=C(N7CCOCC7)N=C6C(Cl)=C5)C4)=C3)C2=O)C(=O)N1,True,False,False,False,False,False,mgtbind_compounds.csv,mgtbind
2561,C[C@@H]1C2=CC(O[C@H]3CCN(CC4=CC=C5N=C(C6CCOCC6)C=CC5=C4)C3)=CC=C2C(=O)N1[C@H]1CCC(=O)NC1=O,True,False,False,False,False,False,mgtbind_compounds.csv,mgtbind
2562,C[C@H]1C2=CC(O[C@H]3CCN(CC4=CC=C5N=C(C6CCOCC6)C=CC5=C4)C3)=CC=C2C(=O)N1[C@H]1CCC(=O)NC1=O,True,False,False,False,False,False,mgtbind_compounds.csv,mgtbind
