compound_id,smiles,score
ZINC_35608,Cc1ccccc1/[NH+]=c1\oc2ccc(Cl)cc2cc1C(=O)NC[C@@H]1CCCO1,0.43128452
ZINC_510,COCCn1ccc2ccc(NC(=O)NCCc3ccccn3)cc21,0.43128452
ZINC_22946,C=CCOc1c(OC)cccc1[C@@H]1CC(=O)Nc2c(-c3ccccc3)csc21,0.43128446
ZINC_38243,O=C(NCc1ccccc1OC1CCCC1)N1CCN(c2ncccn2)CC1,0.43128446
ZINC_5883,COc1cccc(-c2cc(C(=O)Nc3ccc(-c4c[nH+]c5n4CCC5)cc3)[nH]n2)c1,0.43128443
ZINC_40756,Cc1ccccc1-c1cc(C(=O)NCC(C)(C)C[NH+](C)C)c2cnn(C(C)C)c2n1,0.43128443
ZINC_26375,COc1ccc(Cl)cc1N([C@@H](C)C(=O)Nc1cccc([N+](=O)[O-])c1C)S(C)(=O)=O,0.43128443
ZINC_46559,O=C([C@@H]1CC(=O)N(C2CCCC2)C1)N1CCC(NS(=O)(=O)c2ccc(Cl)cc2)CC1,0.43128443
ZINC_26589,Cc1nn(-c2ccccc2)c(C)c1S(=O)(=O)N1CCC(C(=O)NCCc2cccs2)CC1,0.43128443
ZINC_49601,Cc1ccc(C)c(S(=O)(=O)NCc2ccc(N3CCO[C@H](C)C3)[nH+]c2)c1,0.43128443
ZINC_17885,CS[C@@H]1CN(CC(=O)Nc2ccnn2Cc2cccc(C)c2)C[C@H]1N(C)C,0.43128437
ZINC_35069,Cc1ccc2c(c1)CCN2C(=O)N[C@@H](C)c1cccc(N2CCCC2=O)c1,0.43128434
ZINC_365,CC[C@H](Sc1cc(C)c2cccc(C)c2n1)C(=O)Nc1nc2ccc(S(N)(=O)=O)cc2s1,0.43128434
ZINC_35266,N#Cc1cccc(COC(=O)CNC(=O)c2ccc(N3CCCC3=O)cc2)c1,0.43128434
ZINC_35865,Cc1nc2nc(C(F)(F)F)nn2c(C)c1CCC(=O)N1CCCCC[C@H]1c1cccn1C,0.43128428
ZINC_33638,CCOc1cccc([C@H]2C(C#N)=C(N)Oc3cc(C)[nH]c(=O)c32)c1OCc1ccccc1Cl,0.43128425
ZINC_7865,COCc1ccc(OC)c(CN2CCc3nc([C@@H]4CCCC[NH+]4C)ncc3C2)c1,0.43128425
ZINC_14927,COc1ccc(C(=O)N2CCC[C@H]2c2cccs2)cc1S(=O)(=O)N1CCCCCC1,0.43128425
ZINC_26401,C=CCN(c1ccc(OC)cc1)S(=O)(=O)c1ccc(Cl)c(C(=O)N2CCC[C@@H](C)C2)c1,0.43128425
ZINC_11624,O=C(NCc1ccnc(OC2CCC2)c1)c1ccc(Cn2cccn2)cc1,0.43128425
ZINC_13863,CCN1C[C@@H](C(=O)N2CCC[C@H]2c2nc3ccccc3[nH]2)CC1=O,0.4312842
ZINC_4113,O=C(Cn1cnc2nc(N3CCOCC3)ncc2c1=O)Nc1ccc(Cl)cc1F,0.4312842
ZINC_45869,COc1ccc(C(=O)Nc2ccc(OC[C@H]3CCCO3)cc2)cc1I,0.4312842
ZINC_19,CC(C)[C@@H](Oc1cccc(Cl)c1)C(=O)N1CCC(n2cccn2)CC1,0.43128416
ZINC_3722,Cc1ccccc1[C@H](C)NC(=O)NCc1cccc(Cn2ccnc2C)c1,0.4312841
ZINC_7916,COC[C@@H](C)[NH+]1CCN(CC(=O)NC(=O)Nc2ccc(C)c(C)c2)CC1,0.4312841
ZINC_40744,CC(C)C(=O)Nc1ccc(CNC(=O)[C@H]2CCCCN2C(=O)c2cccs2)cc1,0.4312841
ZINC_35323,CN(C)c1ccc([C@H]2c3c(nc(NCc4ccc5c(c4)OCCCO5)[nH]c3=O)NC(=O)[C@H]2C#N)cc1,0.43128407
ZINC_21608,C[C@H](Sc1nnc(-c2cccs2)n1C1CC1)C(=O)NC[C@H]1CCCO1,0.43128407
ZINC_981,CC(C)C[C@@H](NC(=O)[C@@H]1C[C@@H]1c1cccc(Cl)c1Cl)C(=O)Nc1cc[nH]n1,0.43128404
ZINC_9199,Cc1sc2nc(CN3CCOCC3)nc(Oc3ccc(NC(=O)c4ccco4)cc3)c2c1C,0.43128398
ZINC_20555,N#Cc1c(N)sc2c1CCN(C(=O)c1ccc(Cn3cccn3)cc1)C2,0.43128398
ZINC_2418,O=C1c2ccc(Oc3cccc(NC(=O)C(F)(F)F)c3)cc2C(=O)N1C[C@H]1CCCO1,0.43128398
ZINC_42102,COCCNC(=O)c1c(N)n(-c2ccc(OC)c(OC)c2)c2nc3ccccc3nc12,0.43128395
ZINC_2843,Cc1ccc2nc3c(cc(C(=O)NCCc4ccccc4)c(N)[n+]3Cc3ccncc3)c(=O)n2c1,0.43128395
ZINC_4470,CC(C)(C)OC(=O)N1CCC[C@@H](C(=O)N[C@@H]2CCCN(S(=O)(=O)c3ccc(F)cc3F)C2)C1,0.43128395
ZINC_19546,Cc1ccccc1Oc1cncc([C@H]2CCCN(C(=O)c3nccn3C)C2)n1,0.43128395
ZINC_44670,COc1ccc(N2CCN(CC(=O)NC3CCCC3)C2=O)cc1OC,0.43128395
ZINC_35460,O=C(NCc1ccc2c(c1)OCO2)Nc1ccc(NCc2ccccc2)c(Cl)c1,0.43128395
ZINC_26976,O=C(COc1ccc2nc3n(c(=O)c2c1)CCCCC3)NCCc1ccc(F)cc1,0.4312839
ZINC_44781,COc1ccc(OC)c([C@@H]2CCC[NH+]2CC(=O)Nc2cc(C)nn2-c2ccccc2)c1,0.4312839
ZINC_23740,COc1cccc(C(=O)Nc2ccc3nc(SCC(=O)N4CCOCC4)sc3c2)c1,0.4312839
ZINC_29655,CCn1c(SCC(=O)Nc2ccc(OC)cc2)nnc1-c1ccc2[nH]c(C)c(C)c2c1,0.4312839
ZINC_27926,COc1ccc(CCC(=O)Nc2ccc(C)c(N3CCCCC3=O)c2)cc1,0.4312839
ZINC_44491,C[C@H](CNC(=O)[C@@H]1CCN(c2ccc(F)c(F)c2)C1=O)N1CCOCC1,0.4312839
ZINC_28151,COC(=O)c1cc(NC(=O)c2cc(Br)cc(C)c2OC)ccc1N1CCOCC1,0.4312839
ZINC_9308,COc1ccncc1NC(=O)[C@H]1CCC(=O)N1Cc1ccc(C)cc1,0.43128386
ZINC_31815,COc1cc(CC(=O)N2CCC[C@H](c3[nH]cc[nH+]3)C2)ccc1C,0.43128386
ZINC_19868,COc1ccc(S(=O)(=O)N2Cc3ccccc3C[C@@H]2C(=O)Nc2cc(C)ccc2C)cc1,0.43128386
ZINC_4196,COc1ccc(C(=O)N(C)Cc2cccc(F)c2)cc1S(=O)(=O)NC1CC1,0.4312838
ZINC_30867,CCOC(=O)N1CCC(NS(=O)(=O)c2ccc(-c3cc(C(F)(F)F)on3)s2)CC1,0.4312838
ZINC_530,Cc1noc(-c2cccnc2N2CC[C@H](NC(=O)COc3ccc(F)cc3)C2)n1,0.43128377
ZINC_31809,COc1cccc(-c2nc3ccccc3c3nnc(SCC(=O)Nc4ccc(C(C)=O)cc4)n23)c1,0.43128377
ZINC_36981,COc1cc(CCNC(=O)[C@H](C)Sc2nncn2C)ccc1C,0.43128377
ZINC_46940,COCc1nc2cc(NCc3ccc(N4CCCCC4)cc3)ccc2o1,0.4312837
ZINC_45604,O=C([O-])CCN1CCC([NH+]2CCC[C@H](C(=O)NCc3cccnc3)C2)CC1,0.4312837
ZINC_36185,C=CCN1C(=O)N[C@@H](c2ccccc2C(F)(F)F)C2=C1CN([C@@H](C)C(=O)N1CCOCC1)C2=O,0.4312837
ZINC_34757,C[NH+]1CCN(c2ccccc2NC(=O)NCc2ccc3c(c2)OCO3)CC1,0.4312837
ZINC_43751,Cc1cc(Nc2ncccc2C)cc([C@@H]2CCCN2S(=O)(=O)c2c(C)noc2C)n1,0.4312836
ZINC_39279,Cc1cc(N2CC[NH+](CC(=O)Nc3c(C#N)c(C)c(C)n3Cc3ccco3)CC2)nc(C(C)C)[nH+]1,0.4312836
ZINC_21847,COc1ccc(-c2csc(CN3CCN(C(=O)Cc4cccc(OC)c4)CC3)n2)cc1,0.4312836
ZINC_17692,Cc1ccc(NC(=O)C[C@@H]2C(=O)OCCN2Cc2ccccc2)cc1[N+](=O)[O-],0.43128353
ZINC_42421,CCC[C@@H](NC(N)=O)C(=O)Nc1ccc(F)c(-c2nnc3n2CCCCC3)c1,0.43128353
ZINC_39653,COc1cccc(N2CC[C@@H](CNC(=O)c3c(C)oc(C)c3C)C2)c1,0.43128353
ZINC_25315,Cc1cc2ncn(C(=O)[C@H]3CC(=O)N(c4ccc(C)c(Cl)c4)C3)c2cc1C,0.43128353
ZINC_3080,COC(=O)[C@@]1(Cc2ccccc2)[NH2+][C@H](c2ccccc2C)[C@H]2C(=O)N(c3ccc4c(c3)OCO4)C(=O)[C@@H]21,0.43128353
ZINC_19147,COc1ccc(C(=O)N(C[C@@H]2CCCO2)C[C@H]2CN(C(=O)c3cccs3)CCO2)cc1,0.4312835
ZINC_28082,COc1cccc2cc(-c3cc(=O)oc4c5c(ccc34)OCN([C@H]3CCS(=O)(=O)C3)C5)c(=O)oc12,0.4312835
ZINC_41343,CN1C[C@H](C(=O)Nc2ccc(OCC(F)(F)F)c(C#N)c2)CC1=O,0.4312835
ZINC_15397,C[C@H](CCc1ccc(Br)cc1)NC(=O)c1cccc(S(=O)(=O)N2CCOCC2)c1,0.4312835
ZINC_44473,C[C@@H]1CN(c2ccc(NC(=O)COCCc3ccccc3)cc2)CCO1,0.43128344
ZINC_13281,C[C@H](NC(=O)[C@@H]1CC(=O)N(c2ccccc2)C1)C(=O)NCCC1=c2ccccc2=[NH+]C1,0.4312834
ZINC_13170,CC(C)(C)c1ccc(OCCNC(=O)Cn2c(=O)[nH]c3ccccc3c2=O)cc1,0.43128335
ZINC_26899,COC(=O)c1cccc(NCc2ccc(N3CCC(CO)CC3)cc2)n1,0.43128335
ZINC_40242,O=C(c1ccccn1)N1CCC[C@@H](c2nc(N3CCOCC3)ncc2-c2cccnc2)C1,0.43128335
ZINC_46036,CN1C(=O)c2sccc2N2[C@@H](CCCC(=O)NCCc3c[nH]c4ccccc34)NN[C@@H]12,0.43128335
ZINC_34238,COc1ccc(C)cc1NC(=O)Cn1c(=O)n(-c2cccc(Cl)c2)c(=O)c2sccc21,0.43128335
ZINC_35193,Cc1ccc(NNC(=O)NC[C@@H]2CCCN(c3ncccn3)C2)nc1,0.43128335
ZINC_19100,COc1ccc(-c2csc(NC(=O)c3cccc4ncccc34)n2)c(OC)c1,0.43128335
ZINC_17239,CC(C)=C[C@@H]1[C@H](C(=O)Nc2ccccc2C(=O)NC[C@@H]2CCCO2)C1(C)C,0.43128335
ZINC_11289,Cc1nn2c(C)c(C(=O)N3CCN(Cc4ccccc4)CC3)nnc2c1-c1cccc(Cl)c1,0.43128332
ZINC_7549,CS(=O)(=O)Cc1cccc(NC(=O)NCc2cccc(Cn3ccnc3)c2)c1,0.43128332
ZINC_23216,CCNC(=O)N1CC[C@@H]([NH2+][C@@H](C)c2ccc(F)cc2OC(F)F)C1,0.43128327
ZINC_39378,COc1ccc(CNC(=O)c2cc3c(Cl)ccc4c3n2CCO4)cc1OC,0.43128327
ZINC_45002,COc1ccc(F)cc1NC(=O)NCc1ccc(-n2ccnc2)cc1,0.43128327
ZINC_2432,CC1CCN(C(=O)c2ccccc2NC(=O)NCCc2cccs2)CC1,0.43128327
ZINC_46402,COc1ccc([C@@H]2CCCN2C(=O)Cc2ccc(C)nc2)cc1OC,0.43128318
ZINC_26874,O=C(NCCc1cccc2cccnc12)NC[C@@H]1CCCN(c2ncccn2)C1,0.43128318
ZINC_6971,COCCCOc1cc(C)ccc1CNC(=O)N1CCCC1(C)C,0.43128318
ZINC_20866,CCOC(=O)[C@H]1CCCN(C(=O)c2nnn(-c3ccc(OC(F)(F)F)cc3)n2)C1,0.43128318
ZINC_27409,COC(=O)c1cc([N+](=O)[O-])ccc1N1CCC[C@@H](C(=O)Nc2ccccc2)C1,0.43128315
ZINC_12988,COCCNC(=O)N1CCN(c2ccc(-c3noc(C(C)C)n3)cc2)CC1,0.43128315
ZINC_19493,Cc1cnc(C(=O)N2CCOc3ccc(C[NH+]4CCN(c5ccccc5)CC4)cc3C2)cn1,0.43128315
ZINC_14937,CCCN1CC(=O)N2[C@@H](c3cccc(OC)c3OC)c3[nH]c4ccccc4c3C[C@H]2C1=O,0.4312831
ZINC_7124,C[C@H](CC(=O)Nc1ccc2c(c1)C(=O)N(C[C@@H]1CCCO1)C2=O)c1ccccc1,0.431283
ZINC_28706,COc1ccc(S(=O)(=O)N2CCCCCC2)cc1C(=O)N1CCN(c2cccc(C)c2C)CC1,0.431283
ZINC_7301,CC[C@@H](NC(=O)Cc1c[nH]c2cc(Cl)ccc12)C(=O)N1CCOCC1,0.431283
ZINC_6711,Cc1cc(=O)[nH]c2cc(NC(=O)[C@H]3CC(=O)N(c4ccccc4)C3)ccc12,0.431283
ZINC_41903,Cc1nn(-c2ccc([N+](=O)[O-])cc2)c(O)c1/C=[NH+]/CCN1CCN(C(=O)c2cccc(F)c2)CC1,0.431283
ZINC_9505,COc1cc(CN2CCN(C3CC3)C(=O)C2)cc([N+](=O)[O-])c1O,0.43128297
ZINC_40197,O=C(NCC1CCN(c2ncccn2)CC1)C(=O)Nc1cc2c3c(c1)CCC(=O)N3CCC2,0.4312829
ZINC_10318,COc1ccc(S(=O)(=O)N2CCC[C@@H]2C(=O)Nc2sc3c(c2C(N)=O)CCCC3)cc1,0.4312829
ZINC_10023,CN(C1CCCCC1)S(=O)(=O)c1ccc(NC(=O)[C@H]2CCCN2C(=O)c2cccs2)cc1,0.4312829
ZINC_37352,Cn1cc(-c2ccnc(N3CCCC3)n2)c([C@H]2CCCN(C(=O)C[C@H]3CCCCO3)C2)n1,0.43128282
ZINC_39348,C[C@H]1C[C@@H](c2cccc(F)c2)N(C(=O)NC[C@@H]2CN3CCCC[C@@H]3CO2)C1,0.43128282
ZINC_30059,COc1ccccc1N1CC[C@H](NC(=O)Cc2cccc(OCC#N)c2)C1,0.43128282
ZINC_18974,Cc1ccc(SCC(=O)Nc2ccc(C)c(OCc3cc(=O)n4ccccc4n3)c2)cc1,0.43128282
ZINC_24716,Cc1sc2nc(CN3CCOCC3)nc(N3CC[NH+](CC(=O)Nc4ccc(F)cc4)CC3)c2c1C,0.43128282
ZINC_41073,COC(=O)[C@@H]1CC(=O)N(OCc2ccc3ccccc3c2)C12CC[NH+](Cc1cccc(O)c1)CC2,0.4312828
ZINC_38489,Cc1ccc(NC(=O)CSc2ccc(N3CCC(C(=O)N4CCCCC4)CC3)nn2)cc1F,0.4312828
ZINC_40,O=[N+]([O-])c1c(Nc2cccc3ncccc23)ncnc1N1CCN(c2cccc(Cl)c2)CC1,0.4312828
ZINC_22011,COc1ccccc1N1CCN(C(=O)Cn2cnc(S(=O)(=O)N3CCc4ccccc43)c2)CC1,0.43128273
ZINC_21559,CCCCNC(=O)[C@@H]1CCCN(c2ccc3nnnn3n2)C1,0.43128273
ZINC_39641,Cc1ccc(NC(=O)CSC2=C(C#N)[C@@H](c3ccccc3F)CC(=O)N2)cc1C,0.43128273
ZINC_8006,COc1cccc(C(=O)Nc2ccc3c(c2)CN(Cc2cccc(OC)c2OC)C(=O)[C@H](C)O3)c1,0.4312827
ZINC_20015,O=S(=O)(NC1CC1)[C@H]1CCN(Cc2cnc(-c3ccccn3)s2)C1,0.4312827
ZINC_47772,COc1ccc([C@@H]2CC(=O)C3=C(C2)Nc2[nH]nc(O)c2[C@H]3c2ccc(Br)cc2)cc1OC,0.43128264
ZINC_1234,O=C(CCC(=O)N1CCN(c2cccc(Cl)c2)CC1)Nc1ccc2[nH]ccc2c1,0.43128264
ZINC_20638,CN(C)S(=O)(=O)c1ccc2c(c1)CCN2C(=O)N[C@H]1CCCN(C(=O)c2ccc(F)c(F)c2)C1,0.43128264
ZINC_24755,CCc1nn(C)cc1CNC(=O)[C@H]1CCCCN1C(=O)c1cccnc1,0.43128264
ZINC_34792,COc1ccc(-c2cncc3ccc(C(=O)NCCCN4CCOCC4)nc23)cc1,0.43128264
ZINC_16266,O=C(C1CCCC1)N1CC[C@@H](c2cc(CCOc3cccc(C(F)(F)F)c3)[nH]n2)C1,0.4312826
ZINC_43614,O=C(NCc1ccccc1Cl)[C@H]1CCCN(c2cnccn2)C1,0.4312826
ZINC_34353,O=C(NCCn1ncc2ccccc2c1=O)c1c[nH]nc1C1CCCCC1,0.43128255
ZINC_39011,C[C@@H]1CN(C(=O)NCc2ccc(N3CC[NH+](CC4CC4)CC3)cc2)CCO1,0.43128252
ZINC_37582,CC(C)[C@@H](CNC(=O)[C@@H]1CCCN1C(=O)c1ccccn1)N1CCOCC1,0.43128252
ZINC_1578,COc1ccc(OC)c([C@H]2CCCN2C(=O)Nc2ccccc2Cl)c1,0.43128246
ZINC_2307,C[C@H]1CCC[C@H](NC(=O)CN2CCN(C(=O)N[C@@H](C)Cn3cncn3)CC2)C1,0.43128246
ZINC_42814,Cc1csc2nc(CSc3nnc(C4CC4)n3Cc3ccco3)cc(=O)n12,0.43128246
ZINC_11472,CCCCS(=O)(=O)N1CCC[C@H]1C(=O)Nc1cc(OC)ccc1F,0.43128246
ZINC_45202,CC(C)(C)[C@@H]1CCC2=C3C(=O)N=C(CCC(=O)NCc4cccs4)N=C3S[C@@H]2C1,0.43128246
ZINC_16805,Cc1cccc(NC(=O)COC(=O)c2ccc3c(c2)C(=O)N(Cc2ccccc2)C3=O)c1C,0.43128243
ZINC_48772,CC(C)(C)OC(=O)N1CCC(C(=O)Nc2ccc(-n3cnc4ccccc43)cc2)CC1,0.43128243
ZINC_15777,COc1ccc(OCc2ccccn2)c([C@H]2NC(=O)[C@@H]3CCCCN23)c1,0.43128243
ZINC_38296,COc1ccc2cc(C(=O)NCc3cccc(NC(=O)N4CCCC4)c3)[nH]c2c1,0.43128243
ZINC_49472,CC[C@H](CO)Nc1nc2nnnn2c2sc3c(c12)CCN(Cc1ccccc1)C3,0.43128243
ZINC_17926,C[C@H]1Cc2ccccc2N1Cc1occc1C(=O)Nc1cccc(CN2CCCCC2=O)c1,0.43128243
ZINC_12892,COc1ccc(-c2noc(CN(C(=O)c3ccc(C)c([N+](=O)[O-])c3)C3CCCCC3)n2)cc1,0.43128237
ZINC_49197,Cc1n[nH]c(C)c1[C@@H]1CCCN1C(=O)NCc1ccc2c(c1)OCCO2,0.43128237
ZINC_43425,O=C(c1cccc(F)c1F)N1CCN(Cc2ccc(-c3noc(-c4cccnc4)n3)cc2)CC1,0.43128237
ZINC_19030,COCc1nn2cc3c(nc2c1-c1ccc(Cl)cc1)C[C@H](c1cccs1)CC3=O,0.43128234
ZINC_34671,N#C[C@H](C(=O)[C@@H]1CCC(=O)N1C(=O)c1ccc(Cl)cc1)c1nc2cc(C(F)(F)F)ccc2s1,0.43128228
ZINC_16649,O=C(COc1ccc2ccccc2c1)Nc1ccc(N2CCN(C(=O)c3ccco3)CC2)c(Cl)c1,0.43128228
ZINC_26872,CCCCNC(=O)CN1C(=O)C[C@H](C)Sc2ccc(S(=O)(=O)N3CCCCC3)cc21,0.43128228
ZINC_9371,COc1cccc([C@@H](NC(=O)N2CCC[C@@H](C)C2)c2nccn2C)c1,0.43128228
ZINC_30453,CN1C(=O)C[C@@](CC(=O)N2CCC([C@@H](O)c3ccccn3)CC2)(c2ccc(-c3ccccc3)cc2)C1=O,0.43128225
ZINC_39663,CC[C@@H](C)n1ncc(C(=O)N2CCN(c3cccc(O)c3)CC2)c1C1CC1,0.43128225
ZINC_47111,CC(=O)NC[C@H]1CCCN(C(=O)c2cccc(NC(=O)[C@@H]3C[C@@H]3C)c2)C1,0.43128225
ZINC_14400,Cc1cccc(S(=O)(=O)NCC2CCN(C(=O)c3cnccn3)CC2)c1,0.43128225
ZINC_667,COc1ccc(Cl)cc1S(=O)(=O)N[C@H](C)C(=O)NCc1ccc2c(c1)OCO2,0.43128222
ZINC_44299,CCNC(=O)N1CC[C@@H]([NH2+][C@H](C)[C@@H]2CN(Cc3ccccc3)CCO2)C1,0.43128222
ZINC_30974,C[C@@H]1CN(C(=O)NCc2cccc(COC(C)(C)C)c2)CCO1,0.43128222
ZINC_18009,COc1ccc([C@H]2CCCN2C(=O)Cn2cc([N+](=O)[O-])cn2)c(OC)c1,0.43128216
ZINC_9456,C[C@](O)(CNC(=O)Cn1c(C2CC2)nc2ccccc21)CN1CCOCC1,0.43128216
ZINC_49163,CC(=O)NC[C@H]1CCCN(C(=O)N[C@H](c2ccc(Cl)cc2)[C@@H]2C[C@H]2C)C1,0.43128213
ZINC_34019,C=CCN1C(=O)N[C@@H](c2cccc(C)c2)C2=C1CN([C@@H](C(=O)N1CCOCC1)c1ccccc1)C2=O,0.43128213
ZINC_17605,COc1ccc(C(=O)NC(=S)Nc2ccccc2N2CCCCC2)cc1[N+](=O)[O-],0.43128213
ZINC_9554,COc1cc([C@@H]2CC(=O)N3CN(c4ccc(C)c(C)c4)CSC3=C2C#N)ccc1O,0.43128213
ZINC_49411,O=C(NCc1ccco1)[C@@H]1CCCN(C(=O)c2cccn2-c2cccnc2)C1,0.43128213
ZINC_30622,COc1ncccc1C(=O)Nc1ccc2c(c1)N(C(=O)c1ccco1)CC2,0.43128213
ZINC_23169,O=C(Cn1cnc(S(=O)(=O)N2CCCC2)c1)N1CCN(Cc2ccc3c(c2)OCO3)CC1,0.43128213
ZINC_14867,Cc1cccc([C@H](CNC(=O)c2c[nH]nc2-c2ccccc2)N2CCOCC2)c1,0.43128213
ZINC_41044,Cc1n[nH]c([O-])c1[C@H](c1c(C)[nH][nH]c1=O)[C@@H]1CN(Cc2cccc3ccccc23)c2ccccc21,0.43128213
ZINC_40518,Cc1ccc(CNC(=O)[C@@H]2CCCN2C(=O)c2cccs2)cc1F,0.43128207
ZINC_29794,COc1ccc(CNC(=O)Nc2ccc(N(C)C)c(C)c2)cc1OC(F)F,0.43128207
ZINC_30490,CCN(CC)C(=O)[C@@H]1CCC[NH+](Cc2ccc3c(c2)CN(Cc2ccc4c(c2)OCO4)CCO3)C1,0.43128204
ZINC_26474,CC[NH+]1CCC(NC(=O)C2CCN(c3ncc(C(F)(F)F)cc3Cl)CC2)CC1,0.43128204
ZINC_18220,CC[C@@H]1Oc2ccc(NC(=O)c3cccc(OC)c3)cc2CN(Cc2cccc(OC)c2)C1=O,0.43128204
ZINC_18780,CC[C@H](C)C(=O)Nc1cccc(CNC(=O)N2CC[C@H](C)[C@H](O)C2)c1,0.43128198
ZINC_49460,CC[C@@H](C)n1ncc(C(=O)Nc2ccc(O[C@@H]3CCOC3)cc2)c1C1CC1,0.43128195
ZINC_48904,CC(C)(C)C(=O)NC[C@H]1CCCN(c2ncccc2Cl)C1,0.43128195
ZINC_14314,COc1ccccc1-n1ncc2c([O-])nc(-n3nc(C)cc3NC(=O)C3CCCC3)nc21,0.43128195
ZINC_47413,CC(C)[C@H](C(=O)NCCN1CCOCC1)n1nnc2ccccc2c1=O,0.43128195
ZINC_46003,Cc1cc(OCC(=O)N2CCC[C@@H](C)C2)cc2oc(=O)c3ccccc3c12,0.43128195
ZINC_18354,COc1ccc(-n2c(C)cc(C(=O)COC(=O)c3ccc4c(=O)n5c(nc4c3)CCCCC5)c2C)cc1,0.43128195
ZINC_27869,CC(C)CCNC(=O)[C@@H](NC(=O)[C@@H]1Cc2c([nH]c3ccccc23)[C@H]2c3ccccc3C(=O)N21)C(C)C,0.4312819
ZINC_7249,CCOc1ccccc1NC(=O)COC(=O)c1c2c(nc3ccccc13)CC[C@@H](C)C2,0.4312819
ZINC_46897,COc1ccccc1[C@@H]1CCN(C(=O)c2cccc(OCC(F)F)n2)C1,0.4312819
ZINC_4671,COc1ccccc1Oc1ccc(CNC(=O)[C@@H]2CCCN2C(=O)C2CCCC2)cc1,0.4312819
ZINC_36587,N#C/C(=C\c1cnn(Cc2ccccc2Cl)c1)C(=O)NC[C@@H]1CCCO1,0.4312819
ZINC_17310,CCOc1cc([C@H]2C(C(=O)c3cc4ccccc4o3)=C([O-])C(=O)N2c2nccs2)ccc1O,0.4312819
ZINC_45212,CCOc1ccc(C(=O)N2Cc3nn(-c4ccc(C)cc4C)c(-n4cccc4)c3C2)cc1OCC,0.43128186
ZINC_24723,COc1ccc(Br)cc1CN(C)C(=O)c1ccc(N2CCCC2=O)cc1,0.43128186
ZINC_26165,COC(=O)c1ccc(COc2ccc([C@@H]3C(C#N)=C(N)O[C@@H]4N=NC(C)=C34)cc2OC)o1,0.43128186
ZINC_31477,Cc1ccc(CN([C@H]2CCc3ccccc32)S(=O)(=O)c2cccc(C(=O)N3CCCC3)c2)cc1,0.43128178
ZINC_43643,COc1ccccc1CNC(=O)c1nc(COc2ccc3c(c2)N=C(O)CC3)no1,0.43128178
ZINC_24674,CC(C)n1ncc2cc(C(=O)NC[C@@H](c3cccs3)N3CCOCC3)cnc21,0.43128178
ZINC_48652,COCC(=O)Nn1ccc2nc3ccn(Cc4ccc5c(c4)OCCCO5)c(=O)c3cc2c1=O,0.43128178
ZINC_8386,O=C(NCc1ccccn1)c1cccc(S(=O)(=O)N2CCN(c3ccc(F)cc3)CC2)c1,0.43128178
ZINC_12254,COc1ccc(C(=O)Nc2cccc(C[NH+]3CCC[C@H]3c3nncn3C)c2)cc1,0.43128172
ZINC_3796,COc1cn(CC(=O)NCc2ccc3c(c2)OCO3)c(C[NH+]2CCCCC2)cc1=O,0.43128172
ZINC_48984,CCOc1ccccc1NC(=O)[C@@H]1CN(S(=O)(=O)c2ccc(C)cc2)c2ccc(C)cc2O1,0.43128172
ZINC_9803,C[C@@H](NC(=O)CN1C(=O)N[C@](C)(c2ccc3c(c2)CCC3)C1=O)c1ccccc1Cl,0.43128172
ZINC_19072,COc1cc(Cl)c(NC(=O)[C@H]2CCCN2C(=O)c2ccco2)cc1OC,0.4312817
ZINC_26502,COc1ccc(-c2ccc3c(c2)C[C@H](CNC(=O)c2scc4c2CCCC4)O3)nn1,0.4312817
ZINC_27341,COC(=O)c1c(N2C(N)=C(C#N)[C@@H](c3cccnc3)C3=C2CC(C)(C)CC3=O)sc2c1CCCC2,0.43128163
ZINC_33887,Cc1cccc2c(=O)n(CCC(=O)N3CCc4sccc4[C@@H]3c3cccs3)cnc12,0.43128163
ZINC_26682,CC(C)c1n[nH]c(-c2ccccc2NC(=O)COc2cccc3c2OC(C)(C)C3)n1,0.43128163
ZINC_1556,COc1cc(Cl)c(C)cc1NC(=O)CSc1nnnn1-c1cccc(F)c1,0.43128163
ZINC_9642,CC[C@H](C)NS(=O)(=O)c1ccc(NC(=O)C2CCN(C(=O)c3cccs3)CC2)cc1,0.4312816
ZINC_33849,O=C(NCCN1CCS(=O)(=O)CC1)[C@H]1CCCN(c2ncccc2C(F)(F)F)C1,0.43128154
ZINC_29495,CCn1c(CSc2nc(C)cc(C)c2C#N)nc2cc(S(=O)(=O)N3CCCCC3)ccc21,0.43128154
ZINC_23285,COc1ccc(-c2cc(C(=O)N[C@H]3CCCc4c3cnn4Cc3ccccc3)no2)cc1,0.43128154
ZINC_4744,Cc1ccc(C(=O)Nc2ccc3nc([C@H]4CCCO4)[nH]c3c2)cn1,0.4312815
ZINC_8060,O=C(NCc1nc(-c2cccs2)n[nH]1)NCc1ccccc1OC1CCCC1,0.4312815
ZINC_8405,COc1ccc(CC(=O)N2CCN(S(=O)(=O)c3ccc4c(c3)sc(=O)n4C)CC2)cc1OC,0.43128145
ZINC_32124,CC(C)C(=O)NC[C@H]1CCCN(C(=O)c2ccc(-n3cccc3)nc2)C1,0.43128142
ZINC_48562,O=C1N=C(SCC(=O)N2CCN(c3ccc(F)cc3)CC2)N=C2CCN(Cc3ccccc3)C[C@@H]12,0.43128142
