original_smiles,canonical_smiles,canonical_smiles_no_stereo,inchi_key,inchi_key_no_stereo,stereo_present,chiral_centers_count,parse_ok,parse_error,source_dataset,source_id,source_name
Cc1ccccc1OC(C)C(=O)Nc3ccc(C(=O)N2CCCC2)cc3,Cc1ccccc1OC(C)C(=O)Nc1ccc(C(=O)N2CCCC2)cc1,Cc1ccccc1OC(C)C(=O)Nc1ccc(C(=O)N2CCCC2)cc1,ZHDKXDILJXHEQY-UHFFFAOYSA-N,ZHDKXDILJXHEQY-UHFFFAOYSA-N,False,1,True,,mgtbind,4426,AN9070
NC(=O)c3ccc(NC(=O)COc2ccc(c1ccccc1)cc2Br)cc3,NC(=O)c1ccc(NC(=O)COc2ccc(-c3ccccc3)cc2Br)cc1,NC(=O)c1ccc(NC(=O)COc2ccc(-c3ccccc3)cc2Br)cc1,ONEMRAJHZICRFL-UHFFFAOYSA-N,ONEMRAJHZICRFL-UHFFFAOYSA-N,False,0,True,,mgtbind,4427,AN0152
COc3ccc(Cc2nnc(SCC(=O)Nc1ccc(Br)cc1F)n2C)cc3,COc1ccc(Cc2nnc(SCC(=O)Nc3ccc(Br)cc3F)n2C)cc1,COc1ccc(Cc2nnc(SCC(=O)Nc3ccc(Br)cc3F)n2C)cc1,HLRSNGAARVOKPA-UHFFFAOYSA-N,HLRSNGAARVOKPA-UHFFFAOYSA-N,False,0,True,,mgtbind,4428,AN5883
COc1ccccc1OCC(=O)Nc4cccc(c3nc2ccccc2c(=O)o3)c4,COc1ccccc1OCC(=O)Nc1cccc(-c2nc3ccccc3c(=O)o2)c1,COc1ccccc1OCC(=O)Nc1cccc(-c2nc3ccccc3c(=O)o2)c1,RYRZXSNWZHIYQX-UHFFFAOYSA-N,RYRZXSNWZHIYQX-UHFFFAOYSA-N,False,0,True,,mgtbind,4429,AN7113
CC4(C)CC(=O)c3cnc(NC(=O)CN2CCN(c1ccccc1F)CC2)nc3C4,CC1(C)CC(=O)c2cnc(NC(=O)CN3CCN(c4ccccc4F)CC3)nc2C1,CC1(C)CC(=O)c2cnc(NC(=O)CN3CCN(c4ccccc4F)CC3)nc2C1,WHQCOEXPQSJMTJ-UHFFFAOYSA-N,WHQCOEXPQSJMTJ-UHFFFAOYSA-N,False,0,True,,mgtbind,4430,AO4365
Cc5ccc(OCc3nnc4sc(c2ccc1OCOc1c2)nn34)cc5,Cc1ccc(OCc2nnc3sc(-c4ccc5c(c4)OCO5)nn23)cc1,Cc1ccc(OCc2nnc3sc(-c4ccc5c(c4)OCO5)nn23)cc1,WTCOIUFDADRLJI-UHFFFAOYSA-N,WTCOIUFDADRLJI-UHFFFAOYSA-N,False,0,True,,mgtbind,4431,AO1092
O=C(N1CCOCC1)N4CCN(CC(O)COc3ccc2ccccc2c3)CC4,O=C(N1CCOCC1)N1CCN(CC(O)COc2ccc3ccccc3c2)CC1,O=C(N1CCOCC1)N1CCN(CC(O)COc2ccc3ccccc3c2)CC1,DHAPTENVIJFXCT-UHFFFAOYSA-N,DHAPTENVIJFXCT-UHFFFAOYSA-N,False,1,True,,mgtbind,4432,AP7943
Cc2cccc3cc(C(=O)N/N=C/c1cccc(O)c1)c(C)nc23,Cc1nc2c(C)cccc2cc1C(=O)NN=Cc1cccc(O)c1,Cc1nc2c(C)cccc2cc1C(=O)NN=Cc1cccc(O)c1,RSHJUKZSHUQUOT-UHFFFAOYSA-N,RSHJUKZSHUQUOT-UHFFFAOYSA-N,False,0,True,,mgtbind,4433,AN5782
C/C(C)=N\NC(=O)c2cnc1c(C)cccc1c2,CC(C)=NNC(=O)c1cnc2c(C)cccc2c1,CC(C)=NNC(=O)c1cnc2c(C)cccc2c1,DKPJEVIJCVYFLJ-UHFFFAOYSA-N,DKPJEVIJCVYFLJ-UHFFFAOYSA-N,False,0,True,,mgtbind,4434,AF9001
COc2ccc1ccccc1c2/C=N/NC(=O)c4cnc3c(C)cccc3c4,COc1ccc2ccccc2c1/C=N/NC(=O)c1cnc2c(C)cccc2c1,COc1ccc2ccccc2c1C=NNC(=O)c1cnc2c(C)cccc2c1,XHNAXOHCTRXHNU-AFUMVMLFSA-N,XHNAXOHCTRXHNU-UHFFFAOYSA-N,True,0,True,,mgtbind,4435,AN5789
O=C(N/N=C/c1cccnc1)c3cnc2ccccc2c3,O=C(N/N=C/c1cccnc1)c1cnc2ccccc2c1,O=C(NN=Cc1cccnc1)c1cnc2ccccc2c1,GROUSFLVWMBAKY-VXLYETTFSA-N,GROUSFLVWMBAKY-UHFFFAOYSA-N,True,0,True,,mgtbind,4436,AN5741
O=C(N/N=C/c1cccc(Cl)c1)c3cnc2ccccc2c3,O=C(N/N=C/c1cccc(Cl)c1)c1cnc2ccccc2c1,O=C(NN=Cc1cccc(Cl)c1)c1cnc2ccccc2c1,ZCZCHFMYRLYYNP-KEBDBYFISA-N,ZCZCHFMYRLYYNP-UHFFFAOYSA-N,True,0,True,,mgtbind,4437,AN5382
O=C(N/N=C/c1cccc(N(=O)=O)c1)c3cnc2ccccc2c3,O=C(N/N=C/c1cccc([N+](=O)[O-])c1)c1cnc2ccccc2c1,O=C(NN=Cc1cccc([N+](=O)[O-])c1)c1cnc2ccccc2c1,DAWWABCXOJLNLB-VXLYETTFSA-N,DAWWABCXOJLNLB-UHFFFAOYSA-N,True,0,True,,mgtbind,4438,AN5729
Cc3ccc2ncc(C(=O)N/N=C/c1cccnc1)cc2c3,Cc1ccc2ncc(C(=O)N/N=C/c3cccnc3)cc2c1,Cc1ccc2ncc(C(=O)NN=Cc3cccnc3)cc2c1,RXVVBVINBJYPTG-KEBDBYFISA-N,RXVVBVINBJYPTG-UHFFFAOYSA-N,True,0,True,,mgtbind,4439,AN5602
Cc3ccc2ncc(C(=O)N/N=C/c1cccc(O)c1)cc2c3,Cc1ccc2ncc(C(=O)NN=Cc3cccc(O)c3)cc2c1,Cc1ccc2ncc(C(=O)NN=Cc3cccc(O)c3)cc2c1,OYSXIXPYZVSOGM-UHFFFAOYSA-N,OYSXIXPYZVSOGM-UHFFFAOYSA-N,False,0,True,,mgtbind,4440,AN5722
Cc3ccc2ncc(C(=O)N/N=C/c1cccc(Cl)c1)cc2c3,Cc1ccc2ncc(C(=O)N/N=C/c3cccc(Cl)c3)cc2c1,Cc1ccc2ncc(C(=O)NN=Cc3cccc(Cl)c3)cc2c1,MYIOSDRPXJUOFU-UFFVCSGVSA-N,MYIOSDRPXJUOFU-UHFFFAOYSA-N,True,0,True,,mgtbind,4441,AN5661
Cc3ccc2ncc(C(=O)N/N=C/c1cccc(N(=O)=O)c1)cc2c3,Cc1ccc2ncc(C(=O)N/N=C/c3cccc([N+](=O)[O-])c3)cc2c1,Cc1ccc2ncc(C(=O)NN=Cc3cccc([N+](=O)[O-])c3)cc2c1,PRCSZMAIAMTTRE-KEBDBYFISA-N,PRCSZMAIAMTTRE-UHFFFAOYSA-N,True,0,True,,mgtbind,4442,AN5584
Cc2cccc3cc(C(=O)N/N=C/c1cccnc1)cnc23,Cc1cccc2cc(C(=O)N/N=C/c3cccnc3)cnc12,Cc1cccc2cc(C(=O)NN=Cc3cccnc3)cnc12,QOPSPZGXYJHKBR-KEBDBYFISA-N,QOPSPZGXYJHKBR-UHFFFAOYSA-N,True,0,True,,mgtbind,4443,AN5676
Cc3cccc4cc(C(=O)N/N=C/c1c(C)[nH]c2ccccc12)cnc34,Cc1[nH]c2ccccc2c1C=NNC(=O)c1cnc2c(C)cccc2c1,Cc1[nH]c2ccccc2c1C=NNC(=O)c1cnc2c(C)cccc2c1,NCAYZGBVJGIYEE-UHFFFAOYSA-N,NCAYZGBVJGIYEE-UHFFFAOYSA-N,False,0,True,,mgtbind,4445,AN5785
Cc2cccc3cc(C(=O)N/N=C/c1ccccc1)cnc23,Cc1cccc2cc(C(=O)N/N=C/c3ccccc3)cnc12,Cc1cccc2cc(C(=O)NN=Cc3ccccc3)cnc12,WSSCMXCIKGHKRX-RGVLZGJSSA-N,WSSCMXCIKGHKRX-UHFFFAOYSA-N,True,0,True,,mgtbind,4446,AG4061
O=C(N/N=C/c1ccccc1O)c3cnc2ccccc2c3,O=C(NN=Cc1ccccc1O)c1cnc2ccccc2c1,O=C(NN=Cc1ccccc1O)c1cnc2ccccc2c1,RHKNTMJTXDOPTF-UHFFFAOYSA-N,RHKNTMJTXDOPTF-UHFFFAOYSA-N,False,0,True,,mgtbind,4447,AN5379
Cc2cccc3cc(C(=O)N/N=C/c1cccc(N(=O)=O)c1)cnc23,Cc1cccc2cc(C(=O)N/N=C/c3cccc([N+](=O)[O-])c3)cnc12,Cc1cccc2cc(C(=O)NN=Cc3cccc([N+](=O)[O-])c3)cnc12,RCGLETSUAMHCQM-KEBDBYFISA-N,RCGLETSUAMHCQM-UHFFFAOYSA-N,True,0,True,,mgtbind,4448,AN5792
Cc2cccc3cc(C(=O)N/N=C/c1ccccc1Cl)cnc23,Cc1cccc2cc(C(=O)N/N=C/c3ccccc3Cl)cnc12,Cc1cccc2cc(C(=O)NN=Cc3ccccc3Cl)cnc12,NDPMDRORXNSZEB-SRZZPIQSSA-N,NDPMDRORXNSZEB-UHFFFAOYSA-N,True,0,True,,mgtbind,4449,AN5701
Cc2cccc3cc(C(=O)N/N=C/c1ccccc1O)cnc23,Cc1cccc2cc(C(=O)NN=Cc3ccccc3O)cnc12,Cc1cccc2cc(C(=O)NN=Cc3ccccc3O)cnc12,YUQYSTHNAIRCEC-UHFFFAOYSA-N,YUQYSTHNAIRCEC-UHFFFAOYSA-N,False,0,True,,mgtbind,4450,AN5777
Cc2cccc3cc(C(=O)N/N=C/c1cccc(Cl)c1)cnc23,Cc1cccc2cc(C(=O)N/N=C/c3cccc(Cl)c3)cnc12,Cc1cccc2cc(C(=O)NN=Cc3cccc(Cl)c3)cnc12,DTQMEHJQUNZXGS-UFFVCSGVSA-N,DTQMEHJQUNZXGS-UHFFFAOYSA-N,True,0,True,,mgtbind,4451,AN5786
O=C3CCC(n2c(=O)c1cccc(F)c1c2=O)C(=O)N3,O=C1CCC(N2C(=O)c3cccc(F)c3C2=O)C(=O)N1,O=C1CCC(N2C(=O)c3cccc(F)c3C2=O)C(=O)N1,CRAUTELYXAAAPW-UHFFFAOYSA-N,CRAUTELYXAAAPW-UHFFFAOYSA-N,False,1,True,,mgtbind,4452,C5
O=C3CCC(n2c(=O)c1ccc(F)cc1c2=O)C(=O)N3,O=C1CCC(N2C(=O)c3ccc(F)cc3C2=O)C(=O)N1,O=C1CCC(N2C(=O)c3ccc(F)cc3C2=O)C(=O)N1,MPQLCQKBYRSPNA-UHFFFAOYSA-N,MPQLCQKBYRSPNA-UHFFFAOYSA-N,False,1,True,,mgtbind,4453,C6
N#CCc2cccc3c(=O)n(C1CCC(=O)NC1=O)c(=O)c23,N#CCc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,N#CCc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,JCIDIJWPCCCOJE-UHFFFAOYSA-N,JCIDIJWPCCCOJE-UHFFFAOYSA-N,False,1,True,,mgtbind,4454,C7
O=C5CCC(N4Cc3cc(NC(=O)c2ccc1ccccc1c2)ccc3C4=O)C(=O)N5,O=C1CCC(N2Cc3cc(NC(=O)c4ccc5ccccc5c4)ccc3C2=O)C(=O)N1,O=C1CCC(N2Cc3cc(NC(=O)c4ccc5ccccc5c4)ccc3C2=O)C(=O)N1,BQQPXXCYYWRWRG-UHFFFAOYSA-N,BQQPXXCYYWRWRG-UHFFFAOYSA-N,False,1,True,,mgtbind,4455,DEG-9
COc5ccc4cc(C(=O)Nc3ccc2C(=O)N(C1CCC(=O)NC1=O)Cc2c3)ccc4c5,COc1ccc2cc(C(=O)Nc3ccc4c(c3)CN(C3CCC(=O)NC3=O)C4=O)ccc2c1,COc1ccc2cc(C(=O)Nc3ccc4c(c3)CN(C3CCC(=O)NC3=O)C4=O)ccc2c1,JGWFFKIYBDZDFI-UHFFFAOYSA-N,JGWFFKIYBDZDFI-UHFFFAOYSA-N,False,1,True,,mgtbind,4456,DEG-35
COc5cccc4/C=C(C(=O)Nc3ccc2C(=O)N(C1CCC(=O)NC1=O)Cc2c3)\COc45,COc1cccc2c1OCC(C(=O)Nc1ccc3c(c1)CN(C1CCC(=O)NC1=O)C3=O)=C2,COc1cccc2c1OCC(C(=O)Nc1ccc3c(c1)CN(C1CCC(=O)NC1=O)C3=O)=C2,ZFAKJMUJUNDGEI-UHFFFAOYSA-N,ZFAKJMUJUNDGEI-UHFFFAOYSA-N,False,1,True,,mgtbind,4457,DEG-77
COc1ccc(Br)cc1S(=O)(=O)Nc3cc2c(C)noc2cc3OCC(=O)NCCCCCNc5cccc6c(=O)n(C4CCC(=O)NC4=O)c(=O)c56,COc1ccc(Br)cc1S(=O)(=O)Nc1cc2c(C)noc2cc1OCC(=O)NCCCCCNc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,COc1ccc(Br)cc1S(=O)(=O)Nc1cc2c(C)noc2cc1OCC(=O)NCCCCCNc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,YKMPUYQTESMTQD-UHFFFAOYSA-N,YKMPUYQTESMTQD-UHFFFAOYSA-N,False,1,True,,mgtbind,4458,7d (XYD049)
O=C(C[C@H]1C)NN=C1C2=CC(F)=C(N3CCOCC3)C=C2,C[C@@H]1CC(=O)NN=C1c1ccc(N2CCOCC2)c(F)c1,CC1CC(=O)NN=C1c1ccc(N2CCOCC2)c(F)c1,GJGGSLDXABLZLP-SNVBAGLBSA-N,GJGGSLDXABLZLP-UHFFFAOYSA-N,True,1,True,,mgtbind,4463,BRD9500
O=C(C[C@H]1C)NN=C1C2=CC=C(N3CCOCC3)C=C2,C[C@@H]1CC(=O)NN=C1c1ccc(N2CCOCC2)cc1,CC1CC(=O)NN=C1c1ccc(N2CCOCC2)cc1,AUJRLIIKYCIXHN-LLVKDONJSA-N,AUJRLIIKYCIXHN-UHFFFAOYSA-N,True,1,True,,mgtbind,4464,des-F BRD9500
 O=C(CC1)NN=C1C2=CC=C(N3CCOCC3)C=C2 ,O=C1CCC(c2ccc(N3CCOCC3)cc2)=NN1,O=C1CCC(c2ccc(N3CCOCC3)cc2)=NN1,LHRUACHNNLJVOE-UHFFFAOYSA-N,LHRUACHNNLJVOE-UHFFFAOYSA-N,False,0,True,,mgtbind,4465,PDE3A-SLFN12 1
 O=C(CC1)NN=C1C2=CC=C(N3CCOCC3)C(F)=C2 ,O=C1CCC(c2ccc(N3CCOCC3)c(F)c2)=NN1,O=C1CCC(c2ccc(N3CCOCC3)c(F)c2)=NN1,VFMKZXBOOXFNQI-UHFFFAOYSA-N,VFMKZXBOOXFNQI-UHFFFAOYSA-N,False,0,True,,mgtbind,4466,PDE3A-SLFN12 2
 O=C(C[C@H]1C)NN=C1C2=CC(F)=C(N3CCOCC3)C(F)=C2 ,C[C@@H]1CC(=O)NN=C1c1cc(F)c(N2CCOCC2)c(F)c1,CC1CC(=O)NN=C1c1cc(F)c(N2CCOCC2)c(F)c1,DKRPBCHLUPUEGR-SECBINFHSA-N,DKRPBCHLUPUEGR-UHFFFAOYSA-N,True,1,True,,mgtbind,4467,PDE3A-SLFN12 3
 O=C(C[C@H]1C)NN=C1C2=CC(Cl)=C(N3CCOCC3)C(F)=C2,C[C@@H]1CC(=O)NN=C1c1cc(F)c(N2CCOCC2)c(Cl)c1,CC1CC(=O)NN=C1c1cc(F)c(N2CCOCC2)c(Cl)c1,XXIMBLSLKWHIKC-SECBINFHSA-N,XXIMBLSLKWHIKC-UHFFFAOYSA-N,True,1,True,,mgtbind,4468,PDE3A-SLFN12 4
 O=C(CC1)NN=C1C2=CC(Cl)=C(N3CCOCC3)C(Cl)=C2 ,O=C1CCC(c2cc(Cl)c(N3CCOCC3)c(Cl)c2)=NN1,O=C1CCC(c2cc(Cl)c(N3CCOCC3)c(Cl)c2)=NN1,HNCOTJJPODBUAO-UHFFFAOYSA-N,HNCOTJJPODBUAO-UHFFFAOYSA-N,False,0,True,,mgtbind,4469,PDE3A-SLFN12 5
 O=C1C[C@@H](C)C(C2=CC=C(C=C2)N3CCCCC3)=NN1 ,C[C@@H]1CC(=O)NN=C1c1ccc(N2CCCCC2)cc1,CC1CC(=O)NN=C1c1ccc(N2CCCCC2)cc1,ASKXYSHEHZJZOT-GFCCVEGCSA-N,ASKXYSHEHZJZOT-UHFFFAOYSA-N,True,1,True,,mgtbind,4470,PDE3A-SLFN12 6
 O=C(O[C@H]1C)NN=C1C2=CC=C(N3CCOCC3)C(F)=C2 ,C[C@@H]1OC(=O)NN=C1c1ccc(N2CCOCC2)c(F)c1,CC1OC(=O)NN=C1c1ccc(N2CCOCC2)c(F)c1,CTSRYFMXFGZHJM-VIFPVBQESA-N,CTSRYFMXFGZHJM-UHFFFAOYSA-N,True,1,True,,mgtbind,4471,PDE3A-SLFN12 7
 O=C(O[C@H]1C)NN=C1C2=CC=C(N3CCOCC3)C(C(F)(F)F)=C2 ,C[C@@H]1OC(=O)NN=C1c1ccc(N2CCOCC2)c(C(F)(F)F)c1,CC1OC(=O)NN=C1c1ccc(N2CCOCC2)c(C(F)(F)F)c1,VPFVSVYEZRQCSG-VIFPVBQESA-N,VPFVSVYEZRQCSG-UHFFFAOYSA-N,True,1,True,,mgtbind,4472,PDE3A-SLFN12 8
 O=C1OCC(C2=CC=C(C(F)=C2)N3CCOCC3)=NN1 ,O=C1NN=C(c2ccc(N3CCOCC3)c(F)c2)CO1,O=C1NN=C(c2ccc(N3CCOCC3)c(F)c2)CO1,DNLCENYRYRBODW-UHFFFAOYSA-N,DNLCENYRYRBODW-UHFFFAOYSA-N,False,0,True,,mgtbind,4473,PDE3A-SLFN12 9
 O=C1OCC(C2=CC=C(C(C(F)(F)F)=C2)N3CCOCC3)=NN1 ,O=C1NN=C(c2ccc(N3CCOCC3)c(C(F)(F)F)c2)CO1,O=C1NN=C(c2ccc(N3CCOCC3)c(C(F)(F)F)c2)CO1,MVZPGGZBDKSDEM-UHFFFAOYSA-N,MVZPGGZBDKSDEM-UHFFFAOYSA-N,False,0,True,,mgtbind,4474,PDE3A-SLFN12 10
 O=C1OCC(C2=CC=C(C(F)=C2)N3CCC(F)(CC3)F)=NN1 ,O=C1NN=C(c2ccc(N3CCC(F)(F)CC3)c(F)c2)CO1,O=C1NN=C(c2ccc(N3CCC(F)(F)CC3)c(F)c2)CO1,IAOAVCNNXDYQHL-UHFFFAOYSA-N,IAOAVCNNXDYQHL-UHFFFAOYSA-N,False,0,True,,mgtbind,4475,PDE3A-SLFN12 11
 O=C1OCC(C2=CC=C(C(C(F)(F)F)=C2)N3CCC(F)(CC3)F)=NN1 ,O=C1NN=C(c2ccc(N3CCC(F)(F)CC3)c(C(F)(F)F)c2)CO1,O=C1NN=C(c2ccc(N3CCC(F)(F)CC3)c(C(F)(F)F)c2)CO1,UUSSKISSJWVYTA-UHFFFAOYSA-N,UUSSKISSJWVYTA-UHFFFAOYSA-N,False,0,True,,mgtbind,4476,PDE3A-SLFN12 12
 O=C(O[C@H]1C)NN=C1C2=CC=C(N3CCN(C)CC3)C(C(F)(F)F)=C2 ,C[C@@H]1OC(=O)NN=C1c1ccc(N2CCN(C)CC2)c(C(F)(F)F)c1,CC1OC(=O)NN=C1c1ccc(N2CCN(C)CC2)c(C(F)(F)F)c1,MOMGZCKRXOIAQX-JTQLQIEISA-N,MOMGZCKRXOIAQX-UHFFFAOYSA-N,True,1,True,,mgtbind,4477,PDE3A-SLFN12 13
 O=C(OC1)NN=C1C2=CC=C(C3=CC=C(F)C=C3)C(F)=C2 ,O=C1NN=C(c2ccc(-c3ccc(F)cc3)c(F)c2)CO1,O=C1NN=C(c2ccc(-c3ccc(F)cc3)c(F)c2)CO1,UGUKSHRHUHJCCM-UHFFFAOYSA-N,UGUKSHRHUHJCCM-UHFFFAOYSA-N,False,0,True,,mgtbind,4478,PDE3A-SLFN12 14
 O=C(OC1)NN=C1C2=CC=C(C3=CC=C(F)C=C3)C(C(F)(F)F)=C2 ,O=C1NN=C(c2ccc(-c3ccc(F)cc3)c(C(F)(F)F)c2)CO1,O=C1NN=C(c2ccc(-c3ccc(F)cc3)c(C(F)(F)F)c2)CO1,SMFWRPQNFNKFCN-UHFFFAOYSA-N,SMFWRPQNFNKFCN-UHFFFAOYSA-N,False,0,True,,mgtbind,4479,PDE3A-SLFN12 15
 O=C(OC1)NN=C1C2=CC=C(C3=CC=C(F)C=C3)C(OC(F)(F)F)=C2 ,O=C1NN=C(c2ccc(-c3ccc(F)cc3)c(OC(F)(F)F)c2)CO1,O=C1NN=C(c2ccc(-c3ccc(F)cc3)c(OC(F)(F)F)c2)CO1,PUCGWGCNMBGUKW-UHFFFAOYSA-N,PUCGWGCNMBGUKW-UHFFFAOYSA-N,False,0,True,,mgtbind,4480,PDE3A-SLFN12 16
 O=C1OCC(C2=CC=C(C(C)=C2)C3=CC=C(C=C3)F)=NN1 ,Cc1cc(C2=NNC(=O)OC2)ccc1-c1ccc(F)cc1,Cc1cc(C2=NNC(=O)OC2)ccc1-c1ccc(F)cc1,YLUKCTBUOSXKSW-UHFFFAOYSA-N,YLUKCTBUOSXKSW-UHFFFAOYSA-N,False,0,True,,mgtbind,4481,PDE3A-SLFN12 17
 O=C(O[C@H]1C)NN=C1C2=CC=C(C3=CC=C(F)C=C3)C(C(F)(F)F)=C2 ,C[C@@H]1OC(=O)NN=C1c1ccc(-c2ccc(F)cc2)c(C(F)(F)F)c1,CC1OC(=O)NN=C1c1ccc(-c2ccc(F)cc2)c(C(F)(F)F)c1,JNTJTCXFIXNXDV-VIFPVBQESA-N,JNTJTCXFIXNXDV-UHFFFAOYSA-N,True,1,True,,mgtbind,4482,PDE3A-SLFN12 18 (BAY 2666605)
 O=C(O[C@H]1C)NN=C1C2=CC=C(C3=CC(F)=CC=C3)C(C(F)(F)F)=C2 ,C[C@@H]1OC(=O)NN=C1c1ccc(-c2cccc(F)c2)c(C(F)(F)F)c1,CC1OC(=O)NN=C1c1ccc(-c2cccc(F)c2)c(C(F)(F)F)c1,GLILTUPAPNTIBB-VIFPVBQESA-N,GLILTUPAPNTIBB-UHFFFAOYSA-N,True,1,True,,mgtbind,4483,PDE3A-SLFN12 19
 O=C(O[C@H]1C)NN=C1C2=CC=C(C3=CC=CC=C3F)C(C(F)(F)F)=C2 ,C[C@@H]1OC(=O)NN=C1c1ccc(-c2ccccc2F)c(C(F)(F)F)c1,CC1OC(=O)NN=C1c1ccc(-c2ccccc2F)c(C(F)(F)F)c1,GVDRUTSKBXIUEW-VIFPVBQESA-N,GVDRUTSKBXIUEW-UHFFFAOYSA-N,True,1,True,,mgtbind,4484,PDE3A-SLFN12 20
 O=C(NN=C1C2=CC=C(C(C(F)(F)F)=C2)C3=CC=C(C=C3)O)O[C@H]1C ,C[C@@H]1OC(=O)NN=C1c1ccc(-c2ccc(O)cc2)c(C(F)(F)F)c1,CC1OC(=O)NN=C1c1ccc(-c2ccc(O)cc2)c(C(F)(F)F)c1,QLSMQXDPLXXTTO-VIFPVBQESA-N,QLSMQXDPLXXTTO-UHFFFAOYSA-N,True,1,True,,mgtbind,4485,PDE3A-SLFN12 21
 O=C(O[C@H]1C)NN=C1C2=CC=C(C3=CC=C(OC)C=C3)C(C(F)(F)F)=C2 ,COc1ccc(-c2ccc(C3=NNC(=O)O[C@H]3C)cc2C(F)(F)F)cc1,COc1ccc(-c2ccc(C3=NNC(=O)OC3C)cc2C(F)(F)F)cc1,QQWHXUAAHPGCKJ-JTQLQIEISA-N,QQWHXUAAHPGCKJ-UHFFFAOYSA-N,True,1,True,,mgtbind,4486,PDE3A-SLFN12 22
 O=C(O[C@H]1C)NN=C1C2=CC=C(C3=CC=NC=C3)C(C(F)(F)F)=C2 ,C[C@@H]1OC(=O)NN=C1c1ccc(-c2ccncc2)c(C(F)(F)F)c1,CC1OC(=O)NN=C1c1ccc(-c2ccncc2)c(C(F)(F)F)c1,KJJACMBDLFUVJV-VIFPVBQESA-N,KJJACMBDLFUVJV-UHFFFAOYSA-N,True,1,True,,mgtbind,4487,PDE3A-SLFN12 23
 O=C(O[C@H]1C)NN=C1C2=CC=C(C3=CC(N)=NC=C3)C(C(F)(F)F)=C2 ,C[C@@H]1OC(=O)NN=C1c1ccc(-c2ccnc(N)c2)c(C(F)(F)F)c1,CC1OC(=O)NN=C1c1ccc(-c2ccnc(N)c2)c(C(F)(F)F)c1,XZVRWQQQWLPFRB-QMMMGPOBSA-N,XZVRWQQQWLPFRB-UHFFFAOYSA-N,True,1,True,,mgtbind,4488,PDE3A-SLFN12 24
 O=C(O[C@H]1C)NN=C1C2=CC=C(C3=CC(C)=NC=C3)C(C(F)(F)F)=C2 ,Cc1cc(-c2ccc(C3=NNC(=O)O[C@H]3C)cc2C(F)(F)F)ccn1,Cc1cc(-c2ccc(C3=NNC(=O)OC3C)cc2C(F)(F)F)ccn1,IPEVOPPPDXENKM-JTQLQIEISA-N,IPEVOPPPDXENKM-UHFFFAOYSA-N,True,1,True,,mgtbind,4489,PDE3A-SLFN12 25
 O=C(O[C@H]1C)NN=C1C2=CC=C(C3=CN=C(C)C=C3)C(C(F)(F)F)=C2 ,Cc1ccc(-c2ccc(C3=NNC(=O)O[C@H]3C)cc2C(F)(F)F)cn1,Cc1ccc(-c2ccc(C3=NNC(=O)OC3C)cc2C(F)(F)F)cn1,RDPTWFYHEIZOBA-JTQLQIEISA-N,RDPTWFYHEIZOBA-UHFFFAOYSA-N,True,1,True,,mgtbind,4490,PDE3A-SLFN12 26
 O=C(O[C@H]1C)NN=C1C2=CC=C(C3=CN=C(OC)C=C3)C(C(F)(F)F)=C2 ,COc1ccc(-c2ccc(C3=NNC(=O)O[C@H]3C)cc2C(F)(F)F)cn1,COc1ccc(-c2ccc(C3=NNC(=O)OC3C)cc2C(F)(F)F)cn1,KDFDNYYGLNRWPN-VIFPVBQESA-N,KDFDNYYGLNRWPN-UHFFFAOYSA-N,True,1,True,,mgtbind,4491,PDE3A-SLFN12 27
 O=C(O[C@H]1C)NN=C1C2=CC=C(C3=CN=CC=C3C)C(C(F)(F)F)=C2 ,Cc1ccncc1-c1ccc(C2=NNC(=O)O[C@H]2C)cc1C(F)(F)F,Cc1ccncc1-c1ccc(C2=NNC(=O)OC2C)cc1C(F)(F)F,XFINUDQNQVAXQO-JTQLQIEISA-N,XFINUDQNQVAXQO-UHFFFAOYSA-N,True,1,True,,mgtbind,4492,PDE3A-SLFN12 28
 O=C(O[C@H]1C)NN=C1C2=CC=C(C3=CC=C(Cl)C=N3)C(C(F)(F)F)=C2 ,C[C@@H]1OC(=O)NN=C1c1ccc(-c2ccc(Cl)cn2)c(C(F)(F)F)c1,CC1OC(=O)NN=C1c1ccc(-c2ccc(Cl)cn2)c(C(F)(F)F)c1,CLCGLCRRLGFWFV-QMMMGPOBSA-N,CLCGLCRRLGFWFV-UHFFFAOYSA-N,True,1,True,,mgtbind,4493,PDE3A-SLFN12 29
 O=C(O[C@H]1C)NN=C1C2=CC=C(C3=CN(C(F)F)N=C3)C(C(F)(F)F)=C2 ,C[C@@H]1OC(=O)NN=C1c1ccc(-c2cnn(C(F)F)c2)c(C(F)(F)F)c1,CC1OC(=O)NN=C1c1ccc(-c2cnn(C(F)F)c2)c(C(F)(F)F)c1,GYOWSDLEDJOFED-ZETCQYMHSA-N,GYOWSDLEDJOFED-UHFFFAOYSA-N,True,1,True,,mgtbind,4494,PDE3A-SLFN12 30
