idx,smiles,score
11047,"CCn1nc(C)c2c(C(F)F)cc(C(F)F)nc21
",0.44067457
31061,"CCCNC(=O)C[NH2+][C@@H]1CCCS[C@@H]1C
",0.44067457
28690,"Nc1ncc(-c2ccncc2)s1
",0.44067457
38742,"C[C@H]1OCC[C@@H]1C(=O)N1CCC(C(N)=S)CC1
",0.44067457
26404,"O=C(CSCC(F)(F)F)N[C@H](C1CCCC1)C(F)(F)F
",0.4406745
6508,"CCc1nc(Cl)c(C)c(NCCCSC)n1
",0.4406745
5221,"C[C@@]1(C(=O)N2CCC[C@@](C)(C(=O)[O-])C2)CCCO1
",0.44067448
38764,"Fc1cccc([C@@]2(C3CC3)CCC[NH2+]2)c1F
",0.44067448
7756,"CN1CCO[C@H](C[NH2+]C2CCCCCCCCCCC2)C1
",0.44067442
8879,"CN(C/C(N)=N/O)Cc1nccs1
",0.44067442
17959,"Fc1ccc(Cn2ccc(I)n2)c(F)c1
",0.44067442
21398,"Brc1ccccc1C[NH2+]C[C@@H]1COc2ccccc2O1
",0.4406744
36031,"[NH3+][C@@H](c1cc(Br)ccc1Cl)c1c(F)cc(F)cc1F
",0.4406744
14860,"Cc1cc(=O)cc(C)n1-c1cccnc1
",0.44067433
2403,"C=C(C(=O)[O-])[C@@H]1CC[C@]2(C)CCCC(=C)[C@H]2[C@H]1O
",0.44067433
38296,"CC(C)(C)c1ccc(S(=O)(=O)/N=C2\C=CC(=O)c3ccccc32)cc1
",0.44067433
13724,"CC(C)NC(=O)NNS(=O)(=O)c1cc(C(F)(F)F)cc(C(F)(F)F)c1
",0.4406743
19648,"CC[S@@](=O)[C@@H]1CCCC[C@@H]1[NH2+]Cc1c(C)cc(C)cc1C
",0.4406743
33249,"CCc1ccc([C@H](C)CC(=O)N(C)[C@@H](C)CS(C)(=O)=O)cc1
",0.4406743
31255,"CCc1ccsc1[C@H](O)[C@H](C)c1ccccn1
",0.4406743
14321,"CC[NH2+][C@@H]([C@@H]1CCOC1)[C@@H]1CCOC2(CCCCC2)C1
",0.4406743
14301,"O=C1CSC(=S)N1/N=C\c1cc(Br)c(Br)s1
",0.4406743
1592,"Cc1nc(CNC(=O)CCC(F)(F)F)sc1C
",0.4406743
25599,"CC(C)C[C@@H]1C(=N)NC(=O)N1CC1CC1
",0.44067425
7247,"CC(C)(C)[C@]1(c2c[nH+]cc3ccccc23)CCC[NH2+]1
",0.44067425
26628,"C[C@@H](Cc1nc2ccccc2[nH]1)c1nc2ccccc2[nH]1
",0.44067425
1834,"C[C@H](c1ccc(S(C)(=O)=O)cc1)[NH+](C)CC1CC[NH2+]CC1
",0.44067425
22714,"CCCNC(=O)C[C@@H](C[NH3+])[NH+]1CCC[C@@H]1CC
",0.44067425
37512,"CCC[NH2+][C@@H](c1cc(OC)cc(OC)c1)c1cscc1C
",0.44067422
33777,"O[C@@](/C=C/c1ccccc1)(c1cccs1)C(F)(F)F
",0.44067422
32689,"Fc1cccc(-c2nc(Cl)ncc2F)c1
",0.44067416
19162,"CC(C)C(=O)[C@H]1CCOC2(CCSCC2)C1
",0.44067416
23323,"CCO[C@@H]1CCC[NH+](CC(=O)NC(N)=O)C1
",0.44067416
21100,"CCCCCC(C)(C)CNC(=O)[C@H]1C[C@H]2CC[C@@H]1[NH2+]2
",0.44067416
8675,"C[C@@H](C[C@@H]1CCCCC[NH2+]1)[NH2+]CC1(O)CCC(C)(C)CC1
",0.44067416
2363,"Cc1cc(C)cc(OCc2nc3c(C)cc(C)cc3[nH]2)c1
",0.44067416
22508,"C=CCc1cc(C(=O)CC)ccc1OC
",0.44067416
33363,"CC[S@](=O)[C@@H]1CCCC[C@@H]1NC(=O)N(C)CCC(C)C
",0.44067416
39712,"O=C(N/N=C/c1ccc(C(F)(F)F)cc1)c1ccccc1O
",0.44067416
25471,"CC[NH2+][C@@H]1[C@H](N2CC[NH+](C)[C@H](CC)C2)CCC1(C)C
",0.4406741
6952,"C[C@H](O)C(C)(C)C[NH+](C)Cc1ccc(Br)cc1
",0.4406741
24662,"CCCN[C@H](c1ccc(C)cc1)[C@@H](C)[NH+]1C[C@@H](C)[C@@H](C)C1
",0.4406741
37409,"CCC[C@@H](CC=O)NC(=O)OC(C)(C)C
",0.44067407
28155,"C[C@H]1C[C@@H](C)CN(C(=O)CN2CC[NH+]([C@H]3CC[C@@H](C)C3)CC2)C1
",0.44067407
13703,"Cc1nn([C@H]2CCS(=O)(=O)C2)c(C)c1CCC[NH2+]C1CC1
",0.44067407
19164,"ClC1=NC=N[C@@H]2[C@@H]1N=C1CCCN12
",0.440674
1893,"Cc1ccc(OC[C@@H](C)O)c(C[NH3+])n1
",0.440674
12095,"[NH3+][C@@H](CCC1=c2ccccc2=[NH+]C1)C(=O)[O-]
",0.440674
10165,"Cc1cc(C)cc(NS(=O)(=O)c2ccc(Br)cc2)c1
",0.440674
38009,"CC(C)(C)c1ccc(NC(=O)C(Cl)Cl)c(Br)c1
",0.44067398
14784,"CCC(CC)(C[NH3+])NC(=O)C[C@H]1CCCCO1
",0.44067398
32310,"CC[C@H](CN[C@H](c1cccnc1)C(C)C)[NH+]1CCCC1
",0.44067398
16334,"CCC(CC)(C[NH3+])NC(=O)C[C@@H]1CCCCO1
",0.44067398
30764,"CC(=O)N1CCC[C@H]1[C@@H]1CCC[NH+]1CC1CCCC1
",0.44067392
31955,"CC[C@H]1S[C@@H](C)C/C(=N\NC(N)=S)[C@@H]1C
",0.4406739
11860,"Cn1ccc(C[NH2+]Cc2cc(F)cc(F)c2)n1
",0.4406739
10902,"CNc1ccc2nc(CC[NH+](C)C)[nH]c2n1
",0.4406739
14349,"Cc1c(NC(=O)CCCO)cccc1C(=O)[O-]
",0.4406739
35911,"CCC(CC)[C@H]([NH3+])c1c(F)cccc1Cl
",0.4406739
38275,"O[C@@H]1[C@H](OCc2ccccc2)OC[C@@H](O)[C@H]1O
",0.4406739
27671,"NNc1cc(N2CCOCC2)ncn1
",0.4406739
36453,"C[C@H]1CC[C@@](C#N)([C@H](O)c2ccoc2)C1
",0.44067383
22145,"[NH3+][C@@H](c1ccccc1)[P@@](=O)([O-])CCc1ccccc1
",0.44067383
36340,"CCOC(=O)C[C@H](C(C)C)N1CCOCC1
",0.44067383
9,"CC(C)CCC[NH2+][C@H]1CCOC2(CCCCC2)C1
",0.44067383
29320,"C[C@@H]1SCCC[C@H]1[NH2+][C@@H]1CCCc2sccc21
",0.4406738
12916,"CC(C)Oc1cccnc1C(=O)N(C)c1ccccc1
",0.4406738
31925,"Cc1cc(C)c(O)c(NC(=O)[C@H]2CCC[C@@H]2[NH3+])c1
",0.4406738
36188,"Cc1ncsc1CN(C)[C@@]1(C[NH3+])CSCC(C)(C)C1
",0.4406738
18562,"COCCS(=O)(=O)[C@H](C)C(=O)NCC(C)C
",0.44067368
5468,"CCc1cc(N2CCC[NH2+]CC2)nc(CC)n1
",0.44067368
3488,"Cc1cc(C)c(NNC(=O)NC2CC[NH+](C)CC2)c(C)c1
",0.44067368
11437,"C[NH2+][C@@H]1c2c(c(Br)cc(OC)c2OC)C[C@H]1C
",0.44067365
35982,"CC[C@@H](C)NC(=O)CCc1ccccc1
",0.44067365
4563,"C[NH2+][C@@H](Cc1ccsc1)C(C)(C)[NH+]1CCCCCC1
",0.4406736
16090,"[NH3+][C@@H]1CCC[C@@H](OCc2ccc(Br)s2)C1
",0.4406736
24755,"Clc1cccc(Cl)c1CN[C@H]1CCC[NH2+]C1
",0.4406736
30507,"O=Cc1ccn2c(I)cnc2c1
",0.4406736
20223,"Cc1noc(C)c1[C@H](C)N1CCC[NH2+][C@H](C(C)C)C1
",0.4406736
1902,"CCN(Cc1ccccc1)C[C@H]1CCC(C)(C)[C@@H]1[NH3+]
",0.4406736
29336,"O=C(c1ccc(F)c(F)c1F)N1CCCCCC1
",0.44067356
5227,"C[C@@H]1CCC[C@@H](N(C)[C@]2(C[NH3+])CSCCC2(C)C)C1
",0.44067356
25273,"Cc1cccc(Nc2ccccc2C(=O)N(C)CC(=O)N(C)C)c1C
",0.44067356
35072,"C#CCN(CC#C)Cc1ccc(C#N)cc1F
",0.44067356
4828,"Cc1cc(OC(=O)c2ccc(C)[nH]c2=O)cc(C(C)C)c1
",0.4406735
33044,"CCSc1cncc(N(C)[C@@H](C)c2ccncc2)n1
",0.4406735
16876,"CO[C@@H](C)c1nc2c(s1)[C@H]([NH3+])CC(C)(C)C2
",0.4406735
24824,"C[NH2+]Cc1cc(-c2ccccc2)nn1C
",0.4406735
15348,"N#CC(C#N)=CNC1CC[NH+](Cc2ccccc2)CC1
",0.4406735
12431,"CCC(=O)N1CCCC[C@@H]1C(=O)NCCC1CC1
",0.4406735
6973,"COc1ncnc(N(C)CC[NH+]2CCCC2)c1N
",0.4406735
29396,"C[C@@H](C(=O)N1CCCCCC1)S(=O)(=O)c1ccc(O)cc1
",0.44067347
36513,"Cc1cscc1C[NH2+][C@@H](C)C(N)=O
",0.44067347
33266,"CC[NH+]1CCC[C@H]1CN(C)[C@]1(C[NH3+])CCO[C@@](C)(CC)C1
",0.4406734
1572,"CC(C)NC(=O)CNC(=O)[C@@H]1CC[NH2+][C@H]1C
",0.4406734
13219,"CNC(=O)[C@H](C)Nc1ccc(C(F)(F)F)cc1C(=O)[O-]
",0.4406734
601,"C[C@H](C(=O)N(C)Cc1ccccc1)[NH+]1CCCC1
",0.44067338
16506,"Cn1ccnc1S(=O)(=O)CCCCC#N
",0.44067338
6074,"CC(C)[C@@H](C#N)C(=O)N(C)[C@@H](C)Cc1cccs1
",0.44067332
15931,"CCCS(=O)(=O)N1CCO[C@H]2CCCC[C@@H]21
",0.44067332
26914,"COCCN[C@H](C(=O)OC)c1ccc(Br)cc1
",0.44067332
12063,"O=c1ccc(I)cn1Cc1ccccc1
",0.44067332
14032,"CCSc1cncc(NCc2noc(C)n2)n1
",0.44067332
526,"C[C@H]1C[C@H](C)CN(C(=O)CCNS(C)(=O)=O)C1
",0.44067326
33875,"CC[C@@H](C(=O)[O-])[NH+](C)[C@@H](C)Cc1cccs1
",0.44067326
26115,"CS[C@H](C)CC(=O)N1CCOC[C@@H]1C1CC1
",0.44067326
5764,"CC1(C)CN(c2ccc3c(c2)C[NH2+]CC3)C1
",0.44067323
15259,"Cc1ccc(-c2ccc(O)c(Cl)c2)cc1
",0.44067323
5222,"CN(C)c1ccc(CNc2ccccc2)cc1
",0.44067314
591,"C[C@@H]1CCC[C@H](NC(=O)C/C(N)=N/O)C1
",0.44067314
10505,"Nc1ccc2c(c1)CC[C@@H]2[NH2+][C@H]1CC=CCC1
",0.44067314
27979,"CC[C@]1(C)C[C@](O)(C2(C#N)CCOCC2)CCO1
",0.44067314
26721,"CC(C)(C)c1nn(C2CCCCC2)c(N)c1[N+](=O)[O-]
",0.44067314
8864,"C=CCN1C(=O)N=C(N)[C@]12CCS(=O)(=O)C2
",0.44067314
8478,"Cc1cc([C@@H](O)c2[nH]c(C)c(C)c2C)sc1Br
",0.44067314
399,"C[NH+]1CCC(CNC(=O)N[C@@H]2CC[C@H]([NH+](C)C)C2)CC1
",0.44067314
18012,"C/C=C(/C)C(=O)NC[C@H](c1cccs1)[NH+](C)C
",0.44067314
33800,"C[C@@H]1SCCC[C@H]1N1C[C@@H]2C[NH2+]C[C@@H]2C1(C)C
",0.44067314
34090,"Cc1ccc(C(=O)NCC(=O)NC#N)cc1
",0.44067314
25408,"COC(=O)[C@H](NC(=O)C[C@@H](C)C(C)C)c1ccc(C)cc1
",0.44067314
28620,"CCCCN(C)S(=O)(=O)N1CC[C@H]([NH3+])[C@H](C)C1
",0.44067314
20268,"CC1CCN(c2[nH+]cccc2C(=O)[O-])CC1
",0.44067308
14111,"O=C(CCc1cccnc1)NC(c1ccccc1)c1ccccc1
",0.44067308
32547,"CC(C)N[C@]1(C#N)CCC[C@@H](N2CCC[NH+](C)CC2)C1
",0.44067305
5034,"CS[C@H]1CC[C@H]([NH2+][C@H](C)c2nccs2)C1
",0.44067305
8190,"C=CCNC(=O)CNc1cc(Cl)c(Cl)cc1Cl
",0.44067305
1679,"CC1CC[NH+]([C@H](C)CNC(=O)C[C@H]2CCS(=O)(=O)C2)CC1
",0.44067305
23284,"COC(=O)[C@@H]1CS(=O)(=O)[C@H]2CCC(C)(C)[C@H]2N1
",0.44067305
34319,"C[C@@H]1CCCC[C@H]1NC(=S)N1CCOCC1
",0.44067305
4275,"O=C([O-])c1cn(-c2cc(Cl)ncn2)cn1
",0.44067305
5065,"CC(C)[C@H](CO)NC(=O)[C@H](C)n1cccn1
",0.440673
36750,"Br[C@H](Cc1ccncc1)[C@@H]1COCCO1
",0.440673
13107,"O=S1(=O)C[C@@H](Cl)[C@@H](NC(=S)Nc2ccc(Br)cc2)C1
",0.440673
9519,"CC1(C)[C@H]2OCC[C@H]2[C@H]1NC(=O)COC1CCCCC1
",0.44067296
16137,"COc1cc(C(=O)[O-])cc2c1OC1(C=C2)C=Cc2cc(C(=O)[O-])cc(OC)c2O1
",0.44067296
23991,"O=C(ON1C(=O)CCC1=O)c1ccc(C(F)(F)F)cc1
",0.44067296
6913,"Cc1cnc2nc(CC3([NH3+])CCCC3)[nH]c2c1
",0.44067296
18207,"S=C(SCc1ccccc1)N1CCCCCC1
",0.44067296
13224,"O[C@H]1CCCC[C@@H]1Cc1ccccn1
",0.44067296
19513,"CN[C@]1(C(=O)OC)CCC[C@H]1CCOC1CCC1
",0.44067296
30856,"O=C([O-])c1nc2ccc(Cl)cc2cc1F
",0.44067296
18090,"CCNc1cc(C(F)(F)F)ccc1Cl
",0.4406729
8248,"CCN1CC[NH+]2CCCN[C@H]2C1=O
",0.4406729
18827,"CC1(C)CC[NH+]([C@H](CC(=O)[O-])C(F)(F)F)C1
",0.4406729
32521,"Cc1cc(O)c(C[NH+](C)C(C2CC2)C2CC2)cc1C
",0.44067284
39521,"O=C(OCC[NH+]1CCCCC1)[C@@H]1COc2ccccc2O1
",0.44067284
27404,"O=S(=O)(c1ccc2c(c1)OCCO2)N1C[C@H](O)[C@H](O)C1
",0.44067284
20372,"CC[C@@H](C)c1ccc([C@H](NC(=O)[C@@H](C)NC(N)=O)C(C)C)cc1
",0.44067284
31442,"Cc1cc(O)cc(-c2ccc(C)cc2Cl)c1
",0.44067284
11337,"[NH3+][C@H](C1CCC1)[C@@H]1CCCc2cccnc21
",0.44067284
36235,"C[C@]1(C(=O)N[C@H]2CCCCC[C@@H]2CO)CC1(Cl)Cl
",0.44067284
37460,"CN[C@@]1(C(=O)OC)CCC[C@@H]1CCSC
",0.4406728
24631,"C/C(=N\NC(=O)c1ccc(C)nc1)c1ccc(Br)cc1
",0.4406728
17125,"NN1C(=O)[C@](O)(c2ccccc2)c2ccccc21
",0.4406728
18487,"CC(C)C[C@H](C[NH3+])C(=O)N(C)[C@H]1CCSC1
",0.4406728
27593,"Fc1cc(Br)cc(-c2n[n-]c(Cl)n2)c1
",0.44067276
39156,"CCOc1ccc(SCC(=O)N(C)CCC#N)cc1
",0.44067276
34278,"CC[C@@H](NC(=O)C[C@H]1C=CCC1)C12CC3CC(CC(C3)C1)C2
",0.44067276
19732,"CC(C)[C@@H]([NH2+]Cc1ccc([C@@]2(C)NC(=O)NC2=O)cc1)c1cccnc1
",0.44067276
9853,"O[C@@H](c1ccc(Cl)cc1)[C@@H]1C[NH+]2CCN1CC2
",0.44067276
12467,"CCc1ccc(Cn2cc(N)nn2)s1
",0.44067276
30446,"CNC(=O)Cn1ccc([C@@H]([NH3+])C(C)C)c1
",0.44067273
10587,"CN(CCS(C)(=O)=O)c1cc(Br)ccc1N
",0.44067273
24448,"C#CCN1CCN(CC(=O)N2C[C@@H](C)C[C@@H](C)C2)CC1
",0.44067273
4396,"Cc1ccccc1N[C@@H]1CCC[C@@H]1[C@@H]1CCC[NH2+]1
",0.44067267
17001,"CN(C[C@H](CS)c1ccccc1)c1ccccc1F
",0.44067267
16581,"CCC[C@H]1C(=O)NC(=O)C[C@H]1C(CC)CC
",0.44067264
10107,"COC(=O)/C(C)=C/Cn1cnc(C(=O)OC)n1
",0.44067264
27136,"COC(=O)C1(NC(=O)Cc2c(C)noc2C)CCCCCC1
",0.44067258
22452,"O=C1NC(=O)C2(COC(c3cc(Br)c(Br)o3)OC2)S1
",0.44067258
27772,"O[C@H](CCCSc1ccccc1)C1CC1
",0.44067258
18009,"CC(C)[C@@H]1C(=O)NC(=O)C[C@@]12CCC[C@@H]2S(C)(=O)=O
",0.44067258
28428,"Cc1cc([C@H]([NH3+])CO)c([O-])c(F)c1F
",0.44067258
10436,"CSc1ncc(NC(=O)[C@@H](C)Br)cn1
",0.44067258
19053,"CC(C)Cc1ccc([C@@H](O)[C@@]2(C#N)CC[C@H](C)C2)cc1
",0.44067255
19650,"Cc1ccc(N2C(=O)C=CC2=O)cc1F
",0.44067255
29753,"COC(=O)[C@@]1(NC(C)C)CC[C@@H]([NH+]2C[C@@H](C)[C@@H](C)C2)C1
",0.4406725
3135,"CN(C)c1ccc(C(=O)c2ccccc2I)cc1
",0.4406725
16425,"CC(=O)Nc1ccc(NC(=S)N[C@@H]2CCS(=O)(=O)C2)cc1
",0.4406725
7155,"CC(C)[C@H](OC(=O)[C@@H](C)S(C)(=O)=O)c1ccc(F)c(F)c1
",0.4406725
10765,"C[C@@H]1CCC[C@H](NC(=O)OCCO)C1
",0.4406725
35482,"CC1(NC(=O)[C@H]2CC[C@H](C[NH3+])O2)CCCC1
",0.4406725
35374,"Cc1ncccc1CN(C)[C@@H](C)CC#N
",0.4406725
26037,"Cc1csc(C[NH2+]C2(C(=O)[O-])CC2)n1
",0.44067243
31726,"C#CCSc1nnnn1-c1ccc(OC)cc1
",0.44067243
8562,"C[C@H](O)c1ccc(OCc2ccccc2)c(F)c1
",0.44067243
14522,"CC(C)C[NH2+]Cc1cc(F)ccc1[N+](=O)[O-]
",0.4406724
28408,"CC1(C)CCC[NH+](C[C@@H](CS)c2ccccc2)CC1
",0.4406724
12915,"CC[C@H](CS)Cn1cnc2sccc2c1=O
",0.4406724
30997,"Cc1cccc([C@H]([NH3+])[C@H](O)C(=O)[O-])c1
",0.4406724
3970,"Cc1ccc(F)cc1-c1nc(Cl)ncc1F
",0.4406724
15517,"CCS(=O)(=O)N(CCC(N)=O)Cc1ccccc1
",0.44067234
10215,"CC(=O)c1ccccc1OC(F)(F)[C@H](F)Cl
",0.44067234
34217,"Cc1ccc2nc(C)oc(=O)c2c1
",0.44067234
17863,"Cn1c(Cl)cnc1C[NH+](CCO)CCCO
",0.44067234
7848,"CCCS(=O)(=O)N1CCN(c2c(C)n[nH]c2C)CC1
",0.44067234
17382,"C#CCNCc1nc([C@@H]2CCCO2)no1
",0.4406723
13557,"C=CCNC(=O)NC(=O)[C@@H](C)N[C@@H](C)c1ccc(C)cc1
",0.4406723
9416,"CN1C(=O)c2ccccc2[C@H]1C#N
",0.4406723
36320,"C=CCOc1cc(Br)c(C(=O)NN)cc1OCC
",0.4406723
36082,"C[C@@H]1SCCC[C@]1(CC(=O)[O-])C(C)(C)[NH3+]
",0.44067225
20964,"COc1cc(OC)cc([C@H](O)c2cncc(Br)c2)c1
",0.44067225
16199,"Cc1ccc(CN(C)C(=O)CCc2ccc(N)cc2)cc1
",0.44067225
4295,"O=C([O-])/C=C/Nc1cc(Cl)ccc1Cl
",0.44067225
34320,"CC(C)(C)NC(=O)C[C@@H](C[NH3+])N1CCCSCC1
",0.44067222
18821,"CS(=O)(=O)[C@@H]1CCCC[C@H]1[NH2+]Cc1ccsc1
",0.44067222
13456,"CCN(CC(C)(C)O)C(=O)c1ccoc1C
",0.44067222
18809,"CC[C@@](C)([NH3+])CN1CCO[C@H]2CCCC[C@@H]21
",0.44067222
15510,"CCOc1ccc(O[C@@H](C)C(=O)Nc2ccccc2CC)cc1
",0.44067216
18875,"NC(=O)[C@@H]1CCCN(C(=O)CCS(=O)(=O)C2CCCC2)C1
",0.44067216
29461,"CCN[C@@H](c1[nH+]ccn1CC)[C@](C)(CC)[NH+]1CCCC1
",0.44067216
12308,"c1[nH+]cn(C2CC2)c1CN[C@@H]1C[NH+]2CCC1CC2
",0.44067216
6620,"Cc1ccc([C@@H](C)NC2CC[NH+]([C@H](C)c3ccncc3)CC2)s1
",0.44067213
19833,"CCn1c(C)cc(C[C@@H]([NH3+])CC(C)C)c1C
",0.44067213
30910,"COC(=O)[C@H]1CCc2c[nH+]cn2C1
",0.44067213
7126,"Brc1cnc2nc(-c3ccccn3)[n-]c2c1
",0.44067213
17332,"Cc1noc(C)c1S(=O)(=O)N(CCC#N)CCC(F)(F)F
",0.44067213
23886,"O=C1NOC[C@H]1NC(=O)[C@@H]1C[C@H]1C(=O)[O-]
",0.44067213
33880,"COCc1c(Br)cccc1N[C@@H](C)c1ccoc1
",0.44067207
33951,"CCOCc1ccccc1C[NH2+]Cc1cccc2c1OCCO2
",0.44067204
30921,"C[C@@H](NS(N)(=O)=O)c1ccc(-c2ccc(F)cc2)cc1
",0.44067204
17839,"N#Cc1ccc(CS(=O)(=O)c2ccc(O)cc2)cc1
",0.44067204
19209,"CN(C)C(=O)CN[C@@H]1CCC[C@H]1[C@@H]1CCCC[NH2+]1
",0.44067204
37646,"C[C@@H]1CCC[C@@](O)([C@]2(C[NH3+])CCOC2)CC1
",0.44067204
28074,"CS(=O)(=O)CCC1(c2cccc(Br)c2)C[NH2+]C1
",0.44067204
33142,"CC[C@@H](C[NH3+])C[C@@H]1CCCN(S(C)(=O)=O)C1
",0.44067198
6518,"CS[C@H]1CCC[C@H]1NC(=O)N1CCS[C@@H](C)[C@@H]1C
",0.44067192
6114,"CCC(=O)Nc1cccc(NC(N)=O)c1
",0.44067192
37949,"CCCS(=O)(=O)c1ccc(SC[C@@H](C)CCl)cc1
",0.44067192
23532,"CNC(=O)[C@@H](C)CN(C)C(=O)[C@@H]1[C@H](C=C(C)C)C1(C)C
",0.44067192
29829,"C[C@H]1C(=O)NCCN1C(=O)CCCO
",0.44067192
10511,"C/C=C(/C)C(=O)N[C@@H](C#N)c1ccc(F)cc1F
",0.44067192
8047,"COc1cc(OC)cc(-c2cnc(Cl)c(C(=O)[O-])c2)c1
",0.44067192
22620,"c1ccc(-c2cnnn2-c2nonc2-n2cccc2)cc1
",0.44067192
27601,"CC(C)C[C@H](C[NH+](C)C)Nc1ncncc1N
",0.44067192
15493,"COCCN(C)C(=O)c1cc(OC)c(C)c(OC)c1
",0.4406719
31151,"CCn1nc(C)c(Br)c1C=C1CCC([NH3+])CC1
",0.4406719
39742,"C[C@H](CC1CC1)[NH2+]C[C@H]1CN(C)CCO1
",0.44067183
21131,"CCCS(=O)(=O)N[C@@H](CC)c1ccc2c(c1)OCCO2
",0.44067183
31136,"[NH3+][C@H](C(=O)[O-])c1ccc(Cl)c(OC(F)(F)F)c1
",0.44067183
1860,"CN1C(=O)C(=C/C=C/Nc2ccccc2)C(=O)N(C)C1=O
",0.44067183
30617,"Cc1cc(F)cc(NC(=O)CCC(=O)[O-])c1
",0.44067183
28792,"C[C@H]1CCC[C@H](NC(=O)N2CCOCC[C@@H]2C)C1
",0.4406718
26381,"C[NH2+]C[C@H](C)C(=O)Nc1snc(C)c1C(=O)[O-]
",0.4406718
19442,"NC(=[NH2+])SCC(=O)Nc1ccccc1
",0.4406718
883,"Cc1ccc([C@@H]2[C@@H](C(=O)C(C)(C)C)N2S(=O)(=O)c2ccc(C)cc2)cc1
",0.44067174
3054,"C[NH2+]CC(=O)N[C@H](c1ccncc1)c1ccc(Cl)cc1
",0.44067174
24150,"CS(=O)(=O)c1ccccc1C(=O)NCCc1ccccc1
",0.44067174
6916,"O=C([O-])CCCC(=O)Nc1ccc([N+](=O)[O-])cc1
",0.44067174
4584,"N#C/C(=C\c1ccccc1F)C(=O)Nc1ccccc1F
",0.44067174
21488,"CCc1nn(C)c(C[C@]2(O)CC(C)(C)OC2(C)C)c1Br
",0.4406717
31161,"CSCCCCNC(=O)CC1(O)CCCC1
",0.4406717
16144,"CCC[C@H](C)[NH2+]C1CCN([C@H](C)c2ccncc2)CC1
",0.4406717
7913,"CC[C@](C)(CCO)NC(=O)NCC(C)(C)c1ccncc1
",0.4406717
25304,"COC(=O)C(C)(C)CS(=O)(=O)C1CCCC1
",0.4406717
34697,"C[C@H]1CCC[C@@H](CCN[C@@H]2CS(=O)(=O)C[C@@H]2N2CCCC2)C1
",0.4406717
4151,"CCc1nn(CC)c(C[C@H](O)CCC(F)(F)F)c1Br
",0.44067165
24156,"CCC[C@H]1CC[C@H](C[NH3+])[C@H](N2CCOCC2)C1
",0.44067165
2336,"c1cncc([C@@H]2NCc3ccccc3N/C2=[NH+]\C2CCCCC2)c1
",0.44067165
714,"Cc1nc([C@H](C)[NH2+]Cc2ccccc2)cs1
",0.44067165
39339,"CN[C@]1(C#N)CC[C@H](SCCS(C)(=O)=O)C1
",0.44067165
5476,"CCCCS[C@H]1CCC[C@@](CO)([NH2+]C(C)C)C1
",0.44067165
14050,"C=CCN1C(=O)N/C(=C\c2ccc(C)o2)C1=O
",0.44067162
19303,"C[C@@H]([NH3+])CCCCN1CC(=O)N(C)CC1=O
",0.44067162
17228,"O=C(CCCNC(=O)NOC1CCCC1)NC1CC1
",0.44067156
2596,"CCc1ccccc1O[C@@H](CC)[C@H]([NH3+])c1ccccc1
",0.44067156
35526,"CC[NH2+][C@@H](C)c1ccnc(Oc2ccc(C)c(C)c2)c1
",0.44067156
35097,"N[C@H](C[NH3+])c1ccccc1OCC(=O)[O-]
",0.44067156
32252,"CCNC(=O)C[C@H](C[NH3+])N1CC[C@H]([NH+]2CCCC2)C1
",0.4406715
28076,"CCCCCN(CCO)C(=O)c1c(O)cccc1O
",0.4406715
2109,"C[NH2+][C@]1(C(=O)[O-])CCC[C@@H](OCC2CCCCC2)C1
",0.4406715
39661,"C[NH2+][C@]1(C(=O)[O-])CC[C@H](N2CCC[NH+]3CCC[C@@H]3C2)C1
",0.44067147
1773,"CS[C@H](CO)[C@@H](C)[NH2+][C@H](C)Cn1c[nH+]c(C)c1C
",0.44067147
21512,"CN[C@]1(C#N)CCC[C@@H](O[C@@H]2CC[C@@H](C)[C@@H](C)C2)C1
",0.44067147
11925,"CCc1nc(C)c([C@H](C)OC(=O)CC(C)(C)C)s1
",0.44067147
19495,"CCC1(C(=O)N2CCC[C@H](C#N)C2)CCCC1
",0.44067147
21722,"CCOC(=O)[C@@]1(N)CC[C@H]([NH+]2C[C@@H](C)[C@@H](C)C2)C1
",0.44067147
31195,"O=C1N=C(CCl)N=C2SCC(c3ccco3)=C12
",0.4406714
658,"OC[C@@H]([NH2+]Cc1ccc(Cl)c(Cl)c1)c1ccc(Cl)cc1
",0.4406714
7101,"Cc1c([C@H](C[NH3+])N(C)C(C)C)cnn1C
",0.4406714
36,"CCC[NH2+][C@H]1CCOC[C@@H]1SC[C@@H](C)CO
",0.44067138
5645,"Cc1nc(CNc2cc(F)cc(F)c2)no1
",0.44067138
10036,"C[C@@H]1CCC[C@H]1[NH2+]CCc1nncn1C1CC1
",0.44067138
31937,"CCC[NH2+][C@H]1CCC[C@@H]1CCN1CCOC[C@@H]1C
",0.44067138
21808,"O=C(/C=C/c1ccccc1)C1(O)CCCCC1
",0.44067132
18625,"FC(F)(F)Oc1cnc(Cl)cc1I
",0.44067132
38506,"CCn1c(C)nnc1SCc1ccc(I)cc1
",0.44067132
5409,"Cc1nc2ncnn2c(NCCC[NH+](C(C)C)C(C)C)c1C
",0.44067132
6576,"CCO[C@H]1C[C@@H](NS(=O)(=O)CC2CCC2)C12CCCC2
",0.44067132
35149,"C[C@H]([NH2+]CC[NH+]1C[C@@H](C)[C@@H](C)C1)c1ccco1
",0.4406713
36599,"NC(=O)Oc1ccc2ccsc2c1
",0.4406713
